doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-9-1,Relationship between body image disturbance and incidence of depression: the SUN prospective cohort,Adriano Marçal Pimenta; Almudena Sánchez-Villegas; Maira Bes-Rastrollo; Celeste Nicole López; Miguel Ángel Martínez-González,2009-12-01,9,1,,1,200,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>Body image disturbance is an increasing problem in Western societies and is associated with a number of mental health outcomes including anorexia, bulimia, body dysmorphia, and depression. The aim of this study was to assess the association between body image disturbance and the incidence of depression.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>This study included 10,286 participants from a dynamic prospective cohort of Spanish university graduates, who were followed-up for a median period of 4.2 years (Seguimiento Universidad de Navarra – the SUN study). The key characteristic of the study is the permanently open recruitment that started in 1999. The baseline questionnaire included information about body mass index (BMI) and the nine figure schemes that were used to assess body size perception. These variables were grouped according to recommended classifications and the difference between BMI and body size perception was considered as a proxy of body image disturbance. A subject was classified as an incident case of depression if he/she was initially free of depression and reported a physician-made diagnosis of depression and/or the use of antidepressant medication in at least one of the follow-up questionnaires. The association between body image disturbance and the incidence of depression was estimated by calculating the multivariable adjusted Odds Ratio (OR) and its 95% Confidence Interval (95% CI), using logistic regression models.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>The cumulative incidence of depression during follow-up in the cohort was 4.8%. Men who underestimated their body size had a high percentage of overweight and obesity (50.1% and 12.6%, respectively), whereas women who overestimated their body size had a high percentage of underweight (87.6%). The underestimation exhibited a negative association with the incidence of depression among women (OR: 0.72, 95% CI: 0.54 – 0.95), but this effect disappeared after adjusting for possible confounding variables. The proportion of participants who correctly perceived their body size was high (53.3%) and gross misperception was seldom found, with most cases selecting only one silhouette below (42.7%) or above (2.6%) their actual BMI.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>We found no association between body image disturbance and subsequent depression in a cohort of university graduates in Spain.</jats:p>
          </jats:sec>","{'given': 'Adriano Marçal', 'family': 'Pimenta', 'orcid': '', 'full_name': 'Adriano Marçal Pimenta'}; {'given': 'Almudena', 'family': 'Sánchez-Villegas', 'orcid': '', 'full_name': 'Almudena Sánchez-Villegas'}; {'given': 'Maira', 'family': 'Bes-Rastrollo', 'orcid': '', 'full_name': 'Maira Bes-Rastrollo'}; {'given': 'Celeste Nicole', 'family': 'López', 'orcid': '', 'full_name': 'Celeste Nicole López'}; {'given': 'Miguel Ángel', 'family': 'Martínez-González', 'orcid': '', 'full_name': 'Miguel Ángel Martínez-González'}",2025-11-02T12:34:59.746458,2009-01-02T19:13:51Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2009, 1, 2]], 'date-time': '2009-01-02T00:00:00Z', 'timestamp': 1230854400000}}",2009,,2021-09-01T09:57:08Z
10.1186/1471-2458-9-2,Preventing weight gain: the baseline weight related behaviors and delivery of a randomized controlled intervention in community based women,Catherine Lombard; Amanda Deeks; Damien Jolley; Helena J Teede,2009-12-01,9,1,,2,26,Springer Science and Business Media LLC,,"{'given': 'Catherine', 'family': 'Lombard', 'orcid': '', 'full_name': 'Catherine Lombard'}; {'given': 'Amanda', 'family': 'Deeks', 'orcid': '', 'full_name': 'Amanda Deeks'}; {'given': 'Damien', 'family': 'Jolley', 'orcid': '', 'full_name': 'Damien Jolley'}; {'given': 'Helena J', 'family': 'Teede', 'orcid': '', 'full_name': 'Helena J Teede'}",2025-11-02T12:34:59.746518,2009-01-03T07:13:19Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2009, 1, 3]], 'date-time': '2009-01-03T00:00:00Z', 'timestamp': 1230940800000}}",2009,,2019-05-16T23:38:32Z
10.1186/1471-2458-9-4,Regional disparities in infant mortality in Canada: a reversal of egalitarian trends,K S Joseph; Ling Huang; Susie Dzakpasu; Catherine McCourt,2009-12-01,9,1,,4,6,Springer Science and Business Media LLC,,"{'given': 'K S', 'family': 'Joseph', 'orcid': '', 'full_name': 'K S Joseph'}; {'given': 'Ling', 'family': 'Huang', 'orcid': '', 'full_name': 'Ling Huang'}; {'given': 'Susie', 'family': 'Dzakpasu', 'orcid': '', 'full_name': 'Susie Dzakpasu'}; {'given': 'Catherine', 'family': 'McCourt', 'orcid': '', 'full_name': 'Catherine McCourt'}",2025-11-02T12:34:59.746562,2009-01-07T19:14:37Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2009, 1, 7]], 'date-time': '2009-01-07T00:00:00Z', 'timestamp': 1231286400000}}",2009,,2019-01-22T10:11:27Z
10.1186/1471-2458-9-3,Pathways into homelessness: recently homeless adults problems and service use before and after becoming homeless in Amsterdam,Igor R van Laere; Matty A de Wit; Niek S Klazinga,2009-12-01,9,1,,3,59,Springer Science and Business Media LLC,,"{'given': 'Igor R', 'family': 'van Laere', 'orcid': '', 'full_name': 'Igor R van Laere'}; {'given': 'Matty A', 'family': 'de Wit', 'orcid': '', 'full_name': 'Matty A de Wit'}; {'given': 'Niek S', 'family': 'Klazinga', 'orcid': '', 'full_name': 'Niek S Klazinga'}",2025-11-02T12:34:59.746599,2009-01-07T19:13:24Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2009, 1, 7]], 'date-time': '2009-01-07T00:00:00Z', 'timestamp': 1231286400000}}",2009,,2019-01-22T10:11:38Z
10.1186/1471-2458-9-5,Pastoralism and delay in diagnosis of TB in Ethiopia,Abdi A Gele; Gunnar Bjune; Fekadu Abebe,2009-12-01,9,1,,5,79,Springer Science and Business Media LLC,,"{'given': 'Abdi A', 'family': 'Gele', 'orcid': '', 'full_name': 'Abdi A Gele'}; {'given': 'Gunnar', 'family': 'Bjune', 'orcid': '', 'full_name': 'Gunnar Bjune'}; {'given': 'Fekadu', 'family': 'Abebe', 'orcid': '', 'full_name': 'Fekadu Abebe'}",2025-11-02T12:34:59.746634,2009-08-06T18:16:08Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2009, 1, 7]], 'date-time': '2009-01-07T00:00:00Z', 'timestamp': 1231286400000}}",2009,,2019-05-21T22:16:19Z
10.1186/1471-2458-9-6,Phone and e-mail counselling are effective for weight management in an overweight working population: a randomized controlled trial,Marieke F van Wier; Geertje AM Ariëns; J Caroline Dekkers; Ingrid JM Hendriksen; Tjabe Smid; Willem van Mechelen,2009-12-01,9,1,,6,101,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>The work setting provides an opportunity to introduce overweight (i.e., Body Mass Index ≥ 25 kg/m<jats:sup>2</jats:sup>) adults to a weight management programme, but new approaches are needed in this setting. The main purpose of this study was to investigate the effectiveness of lifestyle counselling by phone or e-mail on body weight, in an overweight working population. Secondary purposes were to establish effects on waist circumference and lifestyle behaviours, and to assess which communication method is the most effective.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>A randomized controlled trial with three treatments: intervention materials with phone counselling (phone group); a web-based intervention with e-mail counselling (internet group); and usual care, i.e. lifestyle brochures (control group). The interventions used lifestyle modification and lasted a maximum of six months. Subjects were 1386 employees, recruited from seven companies (67% male; mean age 43 (SD 8.6) y; mean BMI 29.6 (SD 3.5) kg/m<jats:sup>2</jats:sup>). Body weight was measured by research personnel and by questionnaire. Secondary outcomes fat, fruit and vegetable intake, physical activity and waist circumference were assessed by questionnaire. Measurements were done at baseline and after six months. Missing body weight was multiply imputed.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>Body weight reduced 1.5 kg (95% CI -2.2;-0.8, p &lt; 0.001) in the phone group and 0.6 kg (95% CI -1.3; -0.01, p = 0.045) in the internet group, compared with controls. In completers analyses, weight and waist circumference in the phone group were reduced with 1.6 kg (95% CI -2.2;-1.0, p &lt; 0.001) and 1.9 cm (95% CI -2.7;-1.0, p &lt; 0.001) respectively, fat intake decreased with 1 fatpoint (1 to 4 grams)/day (95% CI -1.7;-0.2, p = 0.01) and physical activity increased with 866 METminutes/week (95% CI 203;1530, p = 0.01), compared with controls. The internet intervention resulted in a weight loss of 1.1 kg (95% CI -1.7;-0.5, p &lt; 0.001) and a reduction in waist circumference of 1.2 cm (95% CI -2.1;-0.4, p = 0.01), in comparison with usual care. The phone group appeared to have more and larger changes than the internet group, but comparisons revealed no significant differences.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>Lifestyle counselling by phone and e-mail is effective for weight management in overweight employees and shows potential for use in the work setting.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Trial registration</jats:title>
            <jats:p>ISCRTN04265725.</jats:p>
          </jats:sec>","{'given': 'Marieke F', 'family': 'van Wier', 'orcid': '', 'full_name': 'Marieke F van Wier'}; {'given': 'Geertje AM', 'family': 'Ariëns', 'orcid': '', 'full_name': 'Geertje AM Ariëns'}; {'given': 'J Caroline', 'family': 'Dekkers', 'orcid': '', 'full_name': 'J Caroline Dekkers'}; {'given': 'Ingrid JM', 'family': 'Hendriksen', 'orcid': '', 'full_name': 'Ingrid JM Hendriksen'}; {'given': 'Tjabe', 'family': 'Smid', 'orcid': '', 'full_name': 'Tjabe Smid'}; {'given': 'Willem', 'family': 'van Mechelen', 'orcid': '', 'full_name': 'Willem van Mechelen'}",2025-11-02T12:34:59.746677,2009-01-09T19:13:39Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2009, 1, 9]], 'date-time': '2009-01-09T00:00:00Z', 'timestamp': 1231459200000}}",2009,,2021-09-01T09:50:24Z
10.1186/1471-2458-9-7,Structural factors associated with an increased risk of HIV and sexually transmitted infection transmission among street-involved youth,Brandon DL Marshall; Thomas Kerr; Jean A Shoveller; Julio SG Montaner; Evan Wood,2009-12-01,9,1,,7,58,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>The prevalence of HIV and sexually transmitted infections (STIs) among street-involved youth greatly exceed that of the general adolescent population; however, little is known regarding the structural factors that influence disease transmission risk among this population.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>Between September 2005 and October 2006, 529 street-involved youth were enroled in a prospective cohort known as the At Risk Youth Study (ARYS). We examined structural factors associated with number of sex partners using quasi-Poisson regression and consistent condom use using logistic regression.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>At baseline, 415 (78.4%) were sexually active, of whom 253 (61.0%) reported multiple sex partners and 288 (69.4%) reported inconsistent condom use in the past six months. In multivariate analysis, self-reported barriers to health services were inversely associated with consistent condom use (adjusted odds ratio [aOR] = 0.52, 95%CI: 0.25 – 1.07). Structural factors that were associated with greater numbers of sex partners included homelessness (adjusted incidence rate ratio [aIRR] = 1.54, 95%CI: 1.11 – 2.14) and having an area restriction that affects access to services (aIRR = 2.32, 95%CI: 1.28 – 4.18). Being searched or detained by the police was significant for males (aIRR = 1.36, 95%CI: 1.02 – 1.81).</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>Although limited by its cross-sectional design, our study found several structural factors amenable to policy-level interventions independently associated with sexual risk behaviours. These findings imply that the criminalization and displacement of street-involved youth may increase the likelihood that youth will engage in sexual risk behaviours and exacerbate the negative impact of resultant health outcomes. Moreover, our findings indicate that environmental-structural interventions may help to reduce the burden of these diseases among street youth in urban settings.</jats:p>
          </jats:sec>","{'given': 'Brandon DL', 'family': 'Marshall', 'orcid': '', 'full_name': 'Brandon DL Marshall'}; {'given': 'Thomas', 'family': 'Kerr', 'orcid': '', 'full_name': 'Thomas Kerr'}; {'given': 'Jean A', 'family': 'Shoveller', 'orcid': '', 'full_name': 'Jean A Shoveller'}; {'given': 'Julio SG', 'family': 'Montaner', 'orcid': '', 'full_name': 'Julio SG Montaner'}; {'given': 'Evan', 'family': 'Wood', 'orcid': '', 'full_name': 'Evan Wood'}",2025-11-02T12:34:59.746716,2009-01-09T19:14:51Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2009, 1, 9]], 'date-time': '2009-01-09T00:00:00Z', 'timestamp': 1231459200000}}",2009,,2021-09-01T01:19:11Z
10.1186/1471-2458-9-8,Incidence and risk factors of exacerbations among COPD patients in primary health care: APMPOC study,Eulàlia Borrell; Mar Rodríguez; Pere Torán; Laura Muñoz; Guillem Pera; Núria Montellà; Mònica Monteagudo; Magalí Urrea; Yolanda Puigfel; Antonio Negrete; Xavier Mezquiriz; Cristina Domènech; Anna Lacasta; Ma Llum García; Sandra Maneus; Glòria Tintoré,2009-12-01,9,1,,8,11,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>Worldwide, chronic obstructive pulmonary disease (COPD) is the fourth cause of death. Exacerbations have a negative impact on the prognosis of COPD and the frequency and severity of these episodes are associated with a higher patient mortality. Exacerbations are the first cause of decompensation, hospital admission and death in COPD. The incidence of exacerbations has mainly been estimated in populations of patients with moderate-severe COPD requiring hospital care. However, little is known regarding the epidemiology of exacerbations in patients with less severe COPD forms. It is therefore possible that a high number of these less severe forms of exacerbations are underdiagnosed and may, in the long-term, have certain prognostic importance for the COPD evolution. The aim of this study was to know the incidence and risk factors associated with exacerbations in patients with COPD in primary care.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods and design</jats:title>
            <jats:p>A prospective, observational, 3-phase, multicentre study will be performed involving: baseline evaluation, follow up and final evaluation. A total of 685 smokers or ex-smokers from 40 to 80 years of age with COPD, without acute respiratory disease or any other long-term respiratory disease will be randomly selected among the population assigned to 21 primary care centres. The diagnosis of COPD and its severity will be confirmed by spirometry. Information regarding the baseline situation, quality of life and exposure to contaminants or other factors potentially related to exacerbations will be collected. A group of 354 patients with confirmed COPD of varying severity will be followed for one year through monthly telephone calls and daily reporting of symptoms with the aim of detecting all the exacerbations which occur. These patients will be evaluated again at the end of the study and the incidence of exacerbations and associated relative risks will be estimated by negative binomial regression.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Discussion</jats:title>
            <jats:p>The results will be relevant to provide knowledge about natural history of the initial phases of the COPD and the impact and incidence of the exacerbations on the patients with mild-moderate forms of the disease. These data may be important to know the milder forms of exacerbation wich are often silent or very little expressed clinically.</jats:p>
          </jats:sec>","{'given': 'Eulàlia', 'family': 'Borrell', 'orcid': '', 'full_name': 'Eulàlia Borrell'}; {'given': 'Mar', 'family': 'Rodríguez', 'orcid': '', 'full_name': 'Mar Rodríguez'}; {'given': 'Pere', 'family': 'Torán', 'orcid': '', 'full_name': 'Pere Torán'}; {'given': 'Laura', 'family': 'Muñoz', 'orcid': '', 'full_name': 'Laura Muñoz'}; {'given': 'Guillem', 'family': 'Pera', 'orcid': '', 'full_name': 'Guillem Pera'}; {'given': 'Núria', 'family': 'Montellà', 'orcid': '', 'full_name': 'Núria Montellà'}; {'given': 'Mònica', 'family': 'Monteagudo', 'orcid': '', 'full_name': 'Mònica Monteagudo'}; {'given': 'Magalí', 'family': 'Urrea', 'orcid': '', 'full_name': 'Magalí Urrea'}; {'given': 'Yolanda', 'family': 'Puigfel', 'orcid': '', 'full_name': 'Yolanda Puigfel'}; {'given': 'Antonio', 'family': 'Negrete', 'orcid': '', 'full_name': 'Antonio Negrete'}; {'given': 'Xavier', 'family': 'Mezquiriz', 'orcid': '', 'full_name': 'Xavier Mezquiriz'}; {'given': 'Cristina', 'family': 'Domènech', 'orcid': '', 'full_name': 'Cristina Domènech'}; {'given': 'Anna', 'family': 'Lacasta', 'orcid': '', 'full_name': 'Anna Lacasta'}; {'given': 'Ma Llum', 'family': 'García', 'orcid': '', 'full_name': 'Ma Llum García'}; {'given': 'Sandra', 'family': 'Maneus', 'orcid': '', 'full_name': 'Sandra Maneus'}; {'given': 'Glòria', 'family': 'Tintoré', 'orcid': '', 'full_name': 'Glòria Tintoré'}",2025-11-02T12:34:59.746806,2009-01-09T19:14:51Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2009, 1, 9]], 'date-time': '2009-01-09T00:00:00Z', 'timestamp': 1231459200000}}",2009,,2021-09-01T01:22:22Z
10.1186/1471-2458-9-9,The prevalence of chronic diseases and major disease risk factors at different ages among 150 000 men and women living in Mexico City: cross-sectional analyses of a prospective study,Pablo Kuri-Morales; Jonathan Emberson; Jesús Alegre-Díaz; Roberto Tapia-Conyer; Rory Collins; Richard Peto; Gary Whitlock,2009-12-01,9,1,,9,39,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>While most of the global burden from chronic diseases, and especially vascular diseases, is now borne by low and middle-income countries, few large-scale epidemiological studies of chronic diseases in such countries have been performed.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>From 1998–2004, 52 584 men and 106 962 women aged ≥35 years were visited in their homes in Mexico City. Self reported diagnoses of chronic diseases and major disease risk factors were ascertained and physical measurements taken. Age- and sex-specific prevalences and means were analysed.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>After about age 50 years, diabetes was extremely common – for example, 23.8% of men and 26.9% of women aged 65–74 reported a diagnosis. By comparison, ischaemic heart disease was reported by 4.8% of men and 3.0% of women aged 65–74, a history of stroke by 2.8% and 2.3%, respectively, and a history of cancer by 1.3% and 2.1%. Cancer history was generally more common among women than men – the excess being largest in middle-age, due to breast and cervical cancer. At older ages, the gap narrowed because of an increasing prevalence of prostate cancer. 51% of men and 25% of women aged 35–54 smoked cigarettes, while 29% of men and 41% of women aged 35–54 were obese (i.e. BMI ≥30 kg/m<jats:sup>2</jats:sup>). The prevalence of treated hypertension or measured blood pressure ≥140/90 mmHg increased about 50% more steeply with age among women than men, to 66% of women and 58% of men aged 65–74. Physical inactivity was highly prevalent but daily alcohol drinking was relatively uncommon.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>Diabetes, obesity and tobacco smoking are highly prevalent among adults living in Mexico City. Long-term follow-up of this and other cohorts will establish the relevance of such factors to the major causes of death and disability in Mexico.</jats:p>
          </jats:sec>","{'given': 'Pablo', 'family': 'Kuri-Morales', 'orcid': '', 'full_name': 'Pablo Kuri-Morales'}; {'given': 'Jonathan', 'family': 'Emberson', 'orcid': '', 'full_name': 'Jonathan Emberson'}; {'given': 'Jesús', 'family': 'Alegre-Díaz', 'orcid': '', 'full_name': 'Jesús Alegre-Díaz'}; {'given': 'Roberto', 'family': 'Tapia-Conyer', 'orcid': '', 'full_name': 'Roberto Tapia-Conyer'}; {'given': 'Rory', 'family': 'Collins', 'orcid': '', 'full_name': 'Rory Collins'}; {'given': 'Richard', 'family': 'Peto', 'orcid': '', 'full_name': 'Richard Peto'}; {'given': 'Gary', 'family': 'Whitlock', 'orcid': '', 'full_name': 'Gary Whitlock'}",2025-11-02T12:34:59.746852,2009-01-09T19:17:55Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2009, 1, 9]], 'date-time': '2009-01-09T00:00:00Z', 'timestamp': 1231459200000}}",2009,,2021-09-01T01:28:59Z
10.1186/1471-2458-9-10,Canadian and English students' beliefs about waterpipe smoking: a qualitative study,Jeremy Roskin; Paul Aveyard,2009-12-01,9,1,,10,125,Springer Science and Business Media LLC,,"{'given': 'Jeremy', 'family': 'Roskin', 'orcid': '', 'full_name': 'Jeremy Roskin'}; {'given': 'Paul', 'family': 'Aveyard', 'orcid': '', 'full_name': 'Paul Aveyard'}",2025-11-02T12:34:59.746885,2009-01-10T19:13:23Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2009, 1, 10]], 'date-time': '2009-01-10T00:00:00Z', 'timestamp': 1231545600000}}",2009,,2023-05-23T15:19:24Z
