doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-13-s2-s7,Answering the question: are we making a difference?,Dale Huntington,2013-01-01,13,Suppl 2,S7,,0,Springer Science and Business Media LLC,,"{'given': 'Dale', 'family': 'Huntington', 'orcid': '', 'full_name': 'Dale Huntington'}",2025-11-02T12:32:47.544373,2013-06-17T08:16:07Z,,journal-article,crossref,S7,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:39Z
10.1186/1471-2458-13-s3-s7,Linking high parity and maternal and child mortality: what is the impact of lower health services coverage among higher order births?,Emily Sonneveldt; Willyanne DeCormier Plosky; John Stover,2013-01-01,13,Suppl 3,S7,,48,Springer Science and Business Media LLC,,"{'given': 'Emily', 'family': 'Sonneveldt', 'orcid': '', 'full_name': 'Emily Sonneveldt'}; {'given': 'Willyanne', 'family': 'DeCormier Plosky', 'orcid': '', 'full_name': 'Willyanne DeCormier Plosky'}; {'given': 'John', 'family': 'Stover', 'orcid': '', 'full_name': 'John Stover'}",2025-11-02T12:32:47.544398,2013-09-17T05:07:59Z,,journal-article,crossref,S7,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:51Z
10.1186/1471-2458-13-s2-s5,Estimating the contribution of a service delivery organisation to the national modern contraceptive prevalence rate: Marie Stopes International's Impact 2 model,Michelle B Weinberger; Kenzo Fry; Tania Boler; Kristen Hopkins,2013-01-01,13,Suppl 2,S5,,11,Springer Science and Business Media LLC,,"{'given': 'Michelle B', 'family': 'Weinberger', 'orcid': '', 'full_name': 'Michelle B Weinberger'}; {'given': 'Kenzo', 'family': 'Fry', 'orcid': '', 'full_name': 'Kenzo Fry'}; {'given': 'Tania', 'family': 'Boler', 'orcid': '', 'full_name': 'Tania Boler'}; {'given': 'Kristen', 'family': 'Hopkins', 'orcid': '', 'full_name': 'Kristen Hopkins'}",2025-11-02T12:32:47.544416,2013-06-17T08:15:53Z,,journal-article,crossref,S5,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:39Z
10.1186/1471-2458-13-s3-s4,Changes in the distribution of high-risk births associated with changes in contraceptive prevalence,John Stover; John Ross,2013-01-01,13,Suppl 3,S4,,18,Springer Science and Business Media LLC,,"{'given': 'John', 'family': 'Stover', 'orcid': '', 'full_name': 'John Stover'}; {'given': 'John', 'family': 'Ross', 'orcid': '', 'full_name': 'John Ross'}",2025-11-02T12:32:47.544429,2013-09-17T09:08:01Z,,journal-article,crossref,S4,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:50Z
10.1186/1471-2458-13-s2-s4,Applying the disability-adjusted life year to track health impact of social franchise programs in low- and middle-income countries,Dominic Montagu; Lek Ngamkitpaiboon; Susan Duvall; Amy Ratcliffe,2013-01-01,13,Suppl 2,S4,,3,Springer Science and Business Media LLC,,"{'given': 'Dominic', 'family': 'Montagu', 'orcid': '', 'full_name': 'Dominic Montagu'}; {'given': 'Lek', 'family': 'Ngamkitpaiboon', 'orcid': '', 'full_name': 'Lek Ngamkitpaiboon'}; {'given': 'Susan', 'family': 'Duvall', 'orcid': '', 'full_name': 'Susan Duvall'}; {'given': 'Amy', 'family': 'Ratcliffe', 'orcid': '', 'full_name': 'Amy Ratcliffe'}",2025-11-02T12:32:47.544444,2013-06-17T12:16:08Z,,journal-article,crossref,S4,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:39Z
10.1186/1471-2458-13-s2-s2,Putting health metrics into practice: using the disability-adjusted life year for strategic decision making,Kim Longfield; Brian Smith; Rob Gray; Lek Ngamkitpaiboon; Nadja Vielot,2013-01-01,13,Suppl 2,S2,,12,Springer Science and Business Media LLC,,"{'given': 'Kim', 'family': 'Longfield', 'orcid': '', 'full_name': 'Kim Longfield'}; {'given': 'Brian', 'family': 'Smith', 'orcid': '', 'full_name': 'Brian Smith'}; {'given': 'Rob', 'family': 'Gray', 'orcid': '', 'full_name': 'Rob Gray'}; {'given': 'Lek', 'family': 'Ngamkitpaiboon', 'orcid': '', 'full_name': 'Lek Ngamkitpaiboon'}; {'given': 'Nadja', 'family': 'Vielot', 'orcid': '', 'full_name': 'Nadja Vielot'}",2025-11-02T12:32:47.544460,2013-06-17T08:16:01Z,,journal-article,crossref,S2,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:38Z
10.1186/1471-2458-13-s3-s24,How within-country inequalities and co-coverage may affect LiST estimates of lives saved by scaling up interventions,Cesar G Victora; Aluisio J D Barros; Tanya Malpica-Llanos; Neff Walker,2013-01-01,13,Suppl 3,S24,,6,Springer Science and Business Media LLC,,"{'given': 'Cesar G', 'family': 'Victora', 'orcid': '', 'full_name': 'Cesar G Victora'}; {'given': 'Aluisio J D', 'family': 'Barros', 'orcid': '', 'full_name': 'Aluisio J D Barros'}; {'given': 'Tanya', 'family': 'Malpica-Llanos', 'orcid': '', 'full_name': 'Tanya Malpica-Llanos'}; {'given': 'Neff', 'family': 'Walker', 'orcid': '', 'full_name': 'Neff Walker'}",2025-11-02T12:32:47.544476,2013-09-17T05:07:52Z,,journal-article,crossref,S24,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:46Z
10.1186/1471-2458-13-s3-s1,Overview of the Lives Saved Tool (LiST),Neff Walker; Yvonne Tam; Ingrid K Friberg,2013-01-01,13,Suppl 3,S1,,198,Springer Science and Business Media LLC,,"{'given': 'Neff', 'family': 'Walker', 'orcid': '', 'full_name': 'Neff Walker'}; {'given': 'Yvonne', 'family': 'Tam', 'orcid': '', 'full_name': 'Yvonne Tam'}; {'given': 'Ingrid K', 'family': 'Friberg', 'orcid': '', 'full_name': 'Ingrid K Friberg'}",2025-11-02T12:32:47.544490,2013-09-17T09:07:58Z,,journal-article,crossref,S1,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:40Z
10.1186/1471-2458-13-s3-s26,Using LiST to model potential reduction in under-five mortality in Burkina Faso,Andrew Marsh; Melinda Munos; Banza Baya; Djeneba Sanon; Kate Gilroy; Jennifer Bryce,2013-01-01,13,Suppl 3,S26,,4,Springer Science and Business Media LLC,,"{'given': 'Andrew', 'family': 'Marsh', 'orcid': '', 'full_name': 'Andrew Marsh'}; {'given': 'Melinda', 'family': 'Munos', 'orcid': '', 'full_name': 'Melinda Munos'}; {'given': 'Banza', 'family': 'Baya', 'orcid': '', 'full_name': 'Banza Baya'}; {'given': 'Djeneba', 'family': 'Sanon', 'orcid': '', 'full_name': 'Djeneba Sanon'}; {'given': 'Kate', 'family': 'Gilroy', 'orcid': '', 'full_name': 'Kate Gilroy'}; {'given': 'Jennifer', 'family': 'Bryce', 'orcid': '', 'full_name': 'Jennifer Bryce'}",2025-11-02T12:32:47.544506,2013-09-17T09:08:01Z,,journal-article,crossref,S26,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:47Z
10.1186/1471-2458-13-s3-s27,Estimating the cost-savings associated with bundling maternal and child health interventions: a proposed methodology,Adebiyi Adesina; Lori A Bollinger,2013-01-01,13,Suppl 3,S27,,4,Springer Science and Business Media LLC,,"{'given': 'Adebiyi', 'family': 'Adesina', 'orcid': '', 'full_name': 'Adebiyi Adesina'}; {'given': 'Lori A', 'family': 'Bollinger', 'orcid': '', 'full_name': 'Lori A Bollinger'}",2025-11-02T12:32:47.544518,2013-09-17T05:07:42Z,,journal-article,crossref,S27,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:48Z
10.1186/1471-2458-13-s3-s14,An evaluation of the emerging vaccines against influenza in children,Harish Nair; Eva Lau; W Brooks; Ang Seong; Evropi Theodoratou; Lina Zgaga; Tanvir Huda; Suresh S Jadhav; Igor Rudan; Harry Campbell,2013-01-01,13,Suppl 3,S14,,5,Springer Science and Business Media LLC,,"{'given': 'Harish', 'family': 'Nair', 'orcid': '', 'full_name': 'Harish Nair'}; {'given': 'Eva', 'family': 'Lau', 'orcid': '', 'full_name': 'Eva Lau'}; {'given': 'W', 'family': 'Brooks', 'orcid': '', 'full_name': 'W Brooks'}; {'given': 'Ang', 'family': 'Seong', 'orcid': '', 'full_name': 'Ang Seong'}; {'given': 'Evropi', 'family': 'Theodoratou', 'orcid': '', 'full_name': 'Evropi Theodoratou'}; {'given': 'Lina', 'family': 'Zgaga', 'orcid': '', 'full_name': 'Lina Zgaga'}; {'given': 'Tanvir', 'family': 'Huda', 'orcid': '', 'full_name': 'Tanvir Huda'}; {'given': 'Suresh S', 'family': 'Jadhav', 'orcid': '', 'full_name': 'Suresh S Jadhav'}; {'given': 'Igor', 'family': 'Rudan', 'orcid': '', 'full_name': 'Igor Rudan'}; {'given': 'Harry', 'family': 'Campbell', 'orcid': '', 'full_name': 'Harry Campbell'}",2025-11-02T12:32:47.544537,2013-09-17T09:07:47Z,,journal-article,crossref,S14,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:42Z
10.1186/1471-2458-13-s2-s8,Making the most of common impact metrics: promising approaches that need further study,John Grove; Joseph W Brown; Philip W Setel,2013-01-01,13,Suppl 2,S8,,4,Springer Science and Business Media LLC,,"{'given': 'John', 'family': 'Grove', 'orcid': '', 'full_name': 'John Grove'}; {'given': 'Joseph W', 'family': 'Brown', 'orcid': '', 'full_name': 'Joseph W Brown'}; {'given': 'Philip W', 'family': 'Setel', 'orcid': '', 'full_name': 'Philip W Setel'}",2025-11-02T12:32:47.544550,2013-06-17T08:15:50Z,,journal-article,crossref,S8,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:40Z
10.1186/1471-2458-13-s1-s1,"Behaviour change for better health: nutrition, hygiene and sustainability",Rachel S Newson; Rene Lion; Robert J Crawford; Valerie Curtis; Ibrahim Elmadfa; Gerda IJ Feunekes; Cheryl Hicks; Marti van Liere; C Lowe; Gert W Meijer; BV Pradeep; K Reddy; Myriam Sidibe; Ricardo Uauy,2013-01-01,13,Suppl 1,S1,,30,Springer Science and Business Media LLC,,"{'given': 'Rachel S', 'family': 'Newson', 'orcid': '', 'full_name': 'Rachel S Newson'}; {'given': 'Rene', 'family': 'Lion', 'orcid': '', 'full_name': 'Rene Lion'}; {'given': 'Robert J', 'family': 'Crawford', 'orcid': '', 'full_name': 'Robert J Crawford'}; {'given': 'Valerie', 'family': 'Curtis', 'orcid': '', 'full_name': 'Valerie Curtis'}; {'given': 'Ibrahim', 'family': 'Elmadfa', 'orcid': '', 'full_name': 'Ibrahim Elmadfa'}; {'given': 'Gerda IJ', 'family': 'Feunekes', 'orcid': '', 'full_name': 'Gerda IJ Feunekes'}; {'given': 'Cheryl', 'family': 'Hicks', 'orcid': '', 'full_name': 'Cheryl Hicks'}; {'given': 'Marti', 'family': 'van Liere', 'orcid': '', 'full_name': 'Marti van Liere'}; {'given': 'C', 'family': 'Lowe', 'orcid': '', 'full_name': 'C Lowe'}; {'given': 'Gert W', 'family': 'Meijer', 'orcid': '', 'full_name': 'Gert W Meijer'}; {'given': 'BV', 'family': 'Pradeep', 'orcid': '', 'full_name': 'BV Pradeep'}; {'given': 'K', 'family': 'Reddy', 'orcid': '', 'full_name': 'K Reddy'}; {'given': 'Myriam', 'family': 'Sidibe', 'orcid': '', 'full_name': 'Myriam Sidibe'}; {'given': 'Ricardo', 'family': 'Uauy', 'orcid': '', 'full_name': 'Ricardo Uauy'}",2025-11-02T12:32:47.544572,2013-03-21T07:39:56Z,,journal-article,crossref,S1,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T10:57:38Z
10.1186/1471-2458-13-s3-s5,Residual confounding explains the association between high parity and child mortality,Naoko Kozuki; Emily Sonneveldt; Neff Walker,2013-01-01,13,Suppl 3,S5,,15,Springer Science and Business Media LLC,,"{'given': 'Naoko', 'family': 'Kozuki', 'orcid': '', 'full_name': 'Naoko Kozuki'}; {'given': 'Emily', 'family': 'Sonneveldt', 'orcid': '', 'full_name': 'Emily Sonneveldt'}; {'given': 'Neff', 'family': 'Walker', 'orcid': '', 'full_name': 'Neff Walker'}",2025-11-02T12:32:47.544586,2013-09-17T09:07:45Z,,journal-article,crossref,S5,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:51Z
10.1186/1471-2458-13-s3-s6,Exploring the association between short/long preceding birth intervals and child mortality: using reference birth interval children of the same mother as comparison,Naoko Kozuki; Neff Walker,2013-01-01,13,Suppl 3,S6,,87,Springer Science and Business Media LLC,,"{'given': 'Naoko', 'family': 'Kozuki', 'orcid': '', 'full_name': 'Naoko Kozuki'}; {'given': 'Neff', 'family': 'Walker', 'orcid': '', 'full_name': 'Neff Walker'}",2025-11-02T12:32:47.544598,2013-09-17T09:08:08Z,,journal-article,crossref,S6,1471-2458,BMC Public Health,en,,,2013,,2016-05-16T14:57:51Z
