doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-8-2,The relationship between smokers' motivation to quit and intensity of tobacco control at the population level: a comparison of five European countries,Jochen René Thyrian; Demosthenes B Panagiotakos; Evangelos Polychronopoulos; Robert West; Witold Zatonski; Ulrich John,2008-12-01,8,1,,2,40,Springer Science and Business Media LLC,,"{'given': 'Jochen René', 'family': 'Thyrian', 'orcid': '', 'full_name': 'Jochen René Thyrian'}; {'given': 'Demosthenes B', 'family': 'Panagiotakos', 'orcid': '', 'full_name': 'Demosthenes B Panagiotakos'}; {'given': 'Evangelos', 'family': 'Polychronopoulos', 'orcid': '', 'full_name': 'Evangelos Polychronopoulos'}; {'given': 'Robert', 'family': 'West', 'orcid': '', 'full_name': 'Robert West'}; {'given': 'Witold', 'family': 'Zatonski', 'orcid': '', 'full_name': 'Witold Zatonski'}; {'given': 'Ulrich', 'family': 'John', 'orcid': '', 'full_name': 'Ulrich John'}",2025-11-02T12:35:23.555550,2008-02-15T19:13:39Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 3]], 'date-time': '2008-01-03T00:00:00Z', 'timestamp': 1199318400000}}",2008,,2019-01-22T23:52:01Z
10.1186/1471-2458-8-1,Design of a RCT evaluating the (cost-) effectiveness of a lifestyle intervention for male construction workers at risk for cardiovascular disease: The Health under Construction study,Iris F Groeneveld; Karin I Proper; Allard J van der Beek; Cor van Duivenbooden; Willem van Mechelen,2008-12-01,8,1,,1,170,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>Of all workers in Dutch construction industry, 20% has an elevated risk of cardiovascular disease (CVD). A major risk factor for CVD risk is an unhealthy lifestyle. The aim of our study is to design a lifestyle intervention for construction workers with an elevated CVD risk, and to evaluate its (cost-) effectiveness.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods/Design</jats:title>
            <jats:p>In a RCT, 692 participants will be randomised to either the control or the intervention group. The control group will receive usual care. For the intervention group, a lifestyle intervention has been designed based on interviews and current literature. The intervention will last 6 months and will comprise 3 face-to-face and 4 telephone contacts, consisting of individual counselling aimed at increasing daily physical activity (PA) and improving dietary behaviour, and/or smoking cessation. Counselling will take place at the Occupational Health Service (OHS), and will be done according to motivational interviewing (MI). Additional written information about healthy lifestyle will also be provided to those in the intervention group. At baseline, after 6 and after 12 months, measurements will take place. Primary outcome variables will be the lifestyle behaviours of concern, i.e. daily PA, dietary intake, and smoking status. Secondary outcome variables will be body mass index (BMI), systolic and diastolic blood pressure, total and HDL blood cholesterol, Hba1c and cardio-respiratory fitness (CRF). Sickness absenteeism and cost-effectiveness will be assessed as well. Multilevel analysis will be performed to compare all outcome measures between the intervention group and the control group.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Discussion</jats:title>
            <jats:p>By improving lifestyle, CVD risk may be lowered, yielding benefits for both employee and employer. If proven effective, this lifestyle intervention will be implemented on a larger scale within the Occupational Health Services in construction industry.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Trial registration</jats:title>
            <jats:p>Current Controlled Trials ISRCTN60545588</jats:p>
          </jats:sec>","{'given': 'Iris F', 'family': 'Groeneveld', 'orcid': '', 'full_name': 'Iris F Groeneveld'}; {'given': 'Karin I', 'family': 'Proper', 'orcid': '', 'full_name': 'Karin I Proper'}; {'given': 'Allard J', 'family': 'van der Beek', 'orcid': '', 'full_name': 'Allard J van der Beek'}; {'given': 'Cor', 'family': 'van Duivenbooden', 'orcid': '', 'full_name': 'Cor van Duivenbooden'}; {'given': 'Willem', 'family': 'van Mechelen', 'orcid': '', 'full_name': 'Willem van Mechelen'}",2025-11-02T12:35:23.555610,2008-02-26T19:13:48Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2008, 1, 3]], 'date-time': '2008-01-03T00:00:00Z', 'timestamp': 1199318400000}}",2008,,2021-09-01T09:48:50Z
10.1186/1471-2458-8-3,Health problems and help-seeking in a nationwide sample of operational Norwegian ambulance personnel,Tom Sterud; Erlend Hem; Øivind Ekeberg; Bjørn Lau,2008-12-01,8,1,,3,37,Springer Science and Business Media LLC,,"{'given': 'Tom', 'family': 'Sterud', 'orcid': '', 'full_name': 'Tom Sterud'}; {'given': 'Erlend', 'family': 'Hem', 'orcid': '', 'full_name': 'Erlend Hem'}; {'given': 'Øivind', 'family': 'Ekeberg', 'orcid': '', 'full_name': 'Øivind Ekeberg'}; {'given': 'Bjørn', 'family': 'Lau', 'orcid': '', 'full_name': 'Bjørn Lau'}",2025-11-02T12:35:23.555667,2008-01-04T19:13:25Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 4]], 'date-time': '2008-01-04T00:00:00Z', 'timestamp': 1199404800000}}",2008,,2023-05-15T17:38:06Z
10.1186/1471-2458-8-4,A systematic review of school-based sexual health interventions to prevent STI/HIV in sub-Saharan Africa,Virginia A Paul-Ebhohimhen; Amudha Poobalan; Edwin R van Teijlingen,2008-12-01,8,1,,4,115,Springer Science and Business Media LLC,,"{'given': 'Virginia A', 'family': 'Paul-Ebhohimhen', 'orcid': '', 'full_name': 'Virginia A Paul-Ebhohimhen'}; {'given': 'Amudha', 'family': 'Poobalan', 'orcid': '', 'full_name': 'Amudha Poobalan'}; {'given': 'Edwin R', 'family': 'van Teijlingen', 'orcid': '', 'full_name': 'Edwin R van Teijlingen'}",2025-11-02T12:35:23.555704,2008-02-20T19:14:27Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 7]], 'date-time': '2008-01-07T00:00:00Z', 'timestamp': 1199664000000}}",2008,,2019-01-22T23:51:49Z
10.1186/1471-2458-8-6,"Suicide mortality trends by sex, age and method in Taiwan, 1971–2005",Jin-Jia Lin; Tsung-Hsueh Lu,2008-12-01,8,1,,6,71,Springer Science and Business Media LLC,,"{'given': 'Jin-Jia', 'family': 'Lin', 'orcid': '', 'full_name': 'Jin-Jia Lin'}; {'given': 'Tsung-Hsueh', 'family': 'Lu', 'orcid': '', 'full_name': 'Tsung-Hsueh Lu'}",2025-11-02T12:35:23.555737,2008-01-08T07:25:35Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 8]], 'date-time': '2008-01-08T00:00:00Z', 'timestamp': 1199750400000}}",2008,,2019-01-22T23:50:39Z
10.1186/1471-2458-8-5,Correlates of tobacco cessation counseling among Hispanic physicians in the US: A cross-sectional survey study,Francisco G Soto Mas; Héctor G Balcázar; Julia Valderrama Alberola; Chiehwen Ed Hsu,2008-12-01,8,1,,5,6,Springer Science and Business Media LLC,,"{'given': 'Francisco G Soto', 'family': 'Mas', 'orcid': '', 'full_name': 'Francisco G Soto Mas'}; {'given': 'Héctor G', 'family': 'Balcázar', 'orcid': '', 'full_name': 'Héctor G Balcázar'}; {'given': 'Julia Valderrama', 'family': 'Alberola', 'orcid': '', 'full_name': 'Julia Valderrama Alberola'}; {'given': 'Chiehwen', 'family': 'Ed Hsu', 'orcid': '', 'full_name': 'Chiehwen Ed Hsu'}",2025-11-02T12:35:23.555802,2008-01-08T07:25:35Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 8]], 'date-time': '2008-01-08T00:00:00Z', 'timestamp': 1199750400000}}",2008,,2023-05-15T18:35:23Z
10.1186/1471-2458-8-7,Presentations of patients of poisoning and predictors of poisoning-related fatality: Findings from a hospital-based prospective study,Hsin-Ling Lee; Hung-Jung Lin; Steve Ting-Yuan Yeh; Chih-Hsien Chi; How-Ran Guo,2008-12-01,8,1,,7,48,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title>
          <jats:sec>
            <jats:title>Background</jats:title>
            <jats:p>Poisoning is a significant public health problem worldwide and is one of the most common reasons for visiting emergency departments (EDs), but factors that help to predict overall poisoning-related fatality have rarely been elucidated. Using 1512 subjects from a hospital-based study, we sought to describe the demographic and clinical characteristics of poisoning patients and to identify predictors for poisoning-related fatality.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Methods</jats:title>
            <jats:p>Between January 2001 and December 2002 we prospectively recruited poisoning patients through the EDs of two medical centers in southwest Taiwan. Interviews were conducted with patients within 24 hours after admission to collect relevant information. We made comparisons between survival and fatality cases, and used logistic regressions to identify predictors of fatality.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Results</jats:title>
            <jats:p>A total of 1512 poisoning cases were recorded at the EDs during the study period, corresponding to an average of 4.2 poisonings per 1000 ED visits. These cases involved 828 women and 684 men with a mean age of 38.8 years, although most patients were between 19 and 50 years old (66.8%), and 29.4% were 19 to 30 years. Drugs were the dominant poisoning agents involved (49.9%), followed by pesticides (14.5%). Of the 1512 patients, 63 fatalities (4.2%) occurred. Paraquat exposure was associated with an extremely high fatality rate (72.1%). The significant predictors for fatality included age over 61 years, insufficient respiration, shock status, abnormal heart rate, abnormal body temperature, suicidal intent and paraquat exposure.</jats:p>
          </jats:sec>
          <jats:sec>
            <jats:title>Conclusion</jats:title>
            <jats:p>In addition to well-recognized risk factors for fatality in clinical settings, such as old age and abnormal vital signs, we found that suicidal intent and ingestion of paraquat were significant predictors of poisoning-related fatality. Identification of these predictors may help risk stratification and the development of preventive interventions.</jats:p>
          </jats:sec>","{'given': 'Hsin-Ling', 'family': 'Lee', 'orcid': '', 'full_name': 'Hsin-Ling Lee'}; {'given': 'Hung-Jung', 'family': 'Lin', 'orcid': '', 'full_name': 'Hung-Jung Lin'}; {'given': 'Steve Ting-Yuan', 'family': 'Yeh', 'orcid': '', 'full_name': 'Steve Ting-Yuan Yeh'}; {'given': 'Chih-Hsien', 'family': 'Chi', 'orcid': '', 'full_name': 'Chih-Hsien Chi'}; {'given': 'How-Ran', 'family': 'Guo', 'orcid': '', 'full_name': 'How-Ran Guo'}",2025-11-02T12:35:23.555844,2008-01-08T19:13:25Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2008, 1, 8]], 'date-time': '2008-01-08T00:00:00Z', 'timestamp': 1199750400000}}",2008,,2021-09-01T09:46:19Z
10.1186/1471-2458-8-8,Mental health literacy and attitudes in a Swedish community sample – Investigating the role of personal experience of mental health care,Karin M Dahlberg; Margda Waern; Bo Runeson,2008-12-01,8,1,,8,76,Springer Science and Business Media LLC,,"{'given': 'Karin M', 'family': 'Dahlberg', 'orcid': '', 'full_name': 'Karin M Dahlberg'}; {'given': 'Margda', 'family': 'Waern', 'orcid': '', 'full_name': 'Margda Waern'}; {'given': 'Bo', 'family': 'Runeson', 'orcid': '', 'full_name': 'Bo Runeson'}",2025-11-02T12:35:23.555877,2008-01-09T19:13:31Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 9]], 'date-time': '2008-01-09T00:00:00Z', 'timestamp': 1199836800000}}",2008,,2020-04-30T15:54:02Z
10.1186/1471-2458-8-10,Age at disability onset and self-reported health status,Eric W Jamoom; Willi Horner-Johnson; Rie Suzuki; Elena M Andresen; Vincent A Campbell,2008-12-01,8,1,,10,37,Springer Science and Business Media LLC,,"{'given': 'Eric W', 'family': 'Jamoom', 'orcid': '', 'full_name': 'Eric W Jamoom'}; {'given': 'Willi', 'family': 'Horner-Johnson', 'orcid': '', 'full_name': 'Willi Horner-Johnson'}; {'given': 'Rie', 'family': 'Suzuki', 'orcid': '', 'full_name': 'Rie Suzuki'}; {'given': 'Elena M', 'family': 'Andresen', 'orcid': '', 'full_name': 'Elena M Andresen'}; {'given': 'Vincent A', 'family': 'Campbell', 'orcid': '', 'full_name': 'Vincent A Campbell'}",2025-11-02T12:35:23.555916,2009-08-07T05:17:41Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 9]], 'date-time': '2008-01-09T00:00:00Z', 'timestamp': 1199836800000}}",2008,,2019-01-22T18:58:12Z
10.1186/1471-2458-8-9,Traditional values of virginity and sexual behaviour in rural Ethiopian youth: results from a cross-sectional study,Mitike Molla; Yemane Berhane; Bernt Lindtjørn,2008-12-01,8,1,,9,48,Springer Science and Business Media LLC,,"{'given': 'Mitike', 'family': 'Molla', 'orcid': '', 'full_name': 'Mitike Molla'}; {'given': 'Yemane', 'family': 'Berhane', 'orcid': '', 'full_name': 'Yemane Berhane'}; {'given': 'Bernt', 'family': 'Lindtjørn', 'orcid': '', 'full_name': 'Bernt Lindtjørn'}",2025-11-02T12:35:23.555950,2008-01-09T19:13:31Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2008, 1, 9]], 'date-time': '2008-01-09T00:00:00Z', 'timestamp': 1199836800000}}",2008,,2020-04-30T15:54:33Z
