doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-10-s1-s10,Response to the challenges of pandemic H1N1 in a small island state: the Barbadian experience,Natasha Sobers-Grannum; Karen Springer; Elizabeth Ferdinand; Joy John,2010-01-01,10,Suppl 1,S10,,4,Springer Science and Business Media LLC,,"{'given': 'Natasha', 'family': 'Sobers-Grannum', 'orcid': '', 'full_name': 'Natasha Sobers-Grannum'}; {'given': 'Karen', 'family': 'Springer', 'orcid': '', 'full_name': 'Karen Springer'}; {'given': 'Elizabeth', 'family': 'Ferdinand', 'orcid': '', 'full_name': 'Elizabeth Ferdinand'}; {'given': 'Joy', 'family': 'John', 'orcid': '', 'full_name': 'Joy John'}",2025-11-02T12:34:37.580037,2010-12-03T19:14:53Z,,journal-article,crossref,S10,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:39Z
10.1186/1471-2458-10-s1-s7,ASM LabCap’s contributions to disease surveillance and the International Health Regulations (2005),Steven Specter; Lily Schuermann; Celestin Hakiruwizera; Mah-Séré Sow,2010-01-01,10,Suppl 1,S7,,4,Springer Science and Business Media LLC,,"{'given': 'Steven', 'family': 'Specter', 'orcid': '', 'full_name': 'Steven Specter'}; {'given': 'Lily', 'family': 'Schuermann', 'orcid': '', 'full_name': 'Lily Schuermann'}; {'given': 'Celestin', 'family': 'Hakiruwizera', 'orcid': '', 'full_name': 'Celestin Hakiruwizera'}; {'given': 'Mah-Séré', 'family': 'Sow', 'orcid': '', 'full_name': 'Mah-Séré Sow'}",2025-11-02T12:34:37.580101,2010-12-03T19:14:53Z,,journal-article,crossref,S7,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:41Z
10.1186/1471-2458-10-s1-s11,"Information and communication technology in disease surveillance, India: a case study",Lalit Kant; Sampath K Krishnan,2010-01-01,10,Suppl 1,S11,,17,Springer Science and Business Media LLC,,"{'given': 'Lalit', 'family': 'Kant', 'orcid': '', 'full_name': 'Lalit Kant'}; {'given': 'Sampath K', 'family': 'Krishnan', 'orcid': '', 'full_name': 'Sampath K Krishnan'}",2025-11-02T12:34:37.580144,2010-12-03T14:14:29Z,,journal-article,crossref,S11,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T10:36:39Z
10.1186/1471-2458-10-s1-s13,U.S. Government engagement in support of global disease surveillance,Rebecca L Katz; Leana M López; Joseph F Annelli; Ray R Arthur; Dennis Carroll; Leonard W Chapman; Kenneth Cole; Cyril G Gay; Daniel L Lowe; Gary Resnick; Kevin L Russell,2010-01-01,10,Suppl 1,S13,,5,Springer Science and Business Media LLC,,"{'given': 'Rebecca L', 'family': 'Katz', 'orcid': '', 'full_name': 'Rebecca L Katz'}; {'given': 'Leana M', 'family': 'López', 'orcid': '', 'full_name': 'Leana M López'}; {'given': 'Joseph F', 'family': 'Annelli', 'orcid': '', 'full_name': 'Joseph F Annelli'}; {'given': 'Ray R', 'family': 'Arthur', 'orcid': '', 'full_name': 'Ray R Arthur'}; {'given': 'Dennis', 'family': 'Carroll', 'orcid': '', 'full_name': 'Dennis Carroll'}; {'given': 'Leonard W', 'family': 'Chapman', 'orcid': '', 'full_name': 'Leonard W Chapman'}; {'given': 'Kenneth', 'family': 'Cole', 'orcid': '', 'full_name': 'Kenneth Cole'}; {'given': 'Cyril G', 'family': 'Gay', 'orcid': '', 'full_name': 'Cyril G Gay'}; {'given': 'Daniel L', 'family': 'Lowe', 'orcid': '', 'full_name': 'Daniel L Lowe'}; {'given': 'Gary', 'family': 'Resnick', 'orcid': '', 'full_name': 'Gary Resnick'}; {'given': 'Kevin L', 'family': 'Russell', 'orcid': '', 'full_name': 'Kevin L Russell'}",2025-11-02T12:34:37.580201,2010-12-03T14:14:53Z,,journal-article,crossref,S13,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T10:36:40Z
10.1186/1471-2458-10-s1-s2,Global health security and the International Health Regulations,Jon Andrus; Ximena Aguilera; Otavio Oliva; Sylvain Aldighieri,2010-01-01,10,Suppl 1,S2,,30,Springer Science and Business Media LLC,,"{'given': 'Jon', 'family': 'Andrus', 'orcid': '', 'full_name': 'Jon Andrus'}; {'given': 'Ximena', 'family': 'Aguilera', 'orcid': '', 'full_name': 'Ximena Aguilera'}; {'given': 'Otavio', 'family': 'Oliva', 'orcid': '', 'full_name': 'Otavio Oliva'}; {'given': 'Sylvain', 'family': 'Aldighieri', 'orcid': '', 'full_name': 'Sylvain Aldighieri'}",2025-11-02T12:34:37.580241,2010-12-03T19:15:12Z,,journal-article,crossref,S2,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:40Z
10.1186/1471-2458-10-s1-s5,Strengthening public health surveillance and response using the health systems strengthening agenda in developing countries,Peter Nsubuga; Okey Nwanyanwu; John N Nkengasong; David Mukanga; Murray Trostle,2010-01-01,10,Suppl 1,S5,,59,Springer Science and Business Media LLC,,"{'given': 'Peter', 'family': 'Nsubuga', 'orcid': '', 'full_name': 'Peter Nsubuga'}; {'given': 'Okey', 'family': 'Nwanyanwu', 'orcid': '', 'full_name': 'Okey Nwanyanwu'}; {'given': 'John N', 'family': 'Nkengasong', 'orcid': '', 'full_name': 'John N Nkengasong'}; {'given': 'David', 'family': 'Mukanga', 'orcid': '', 'full_name': 'David Mukanga'}; {'given': 'Murray', 'family': 'Trostle', 'orcid': '', 'full_name': 'Murray Trostle'}",2025-11-02T12:34:37.580282,2010-12-03T19:14:53Z,,journal-article,crossref,S5,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:41Z
10.1186/1471-2458-10-s1-s8,Laboratory capacity building for the International Health Regulations (IHR[2005]) in resource-poor countries: the experience of the African Field Epidemiology Network (AFENET),Monica Masanza; Ndlovu Nqobile; David Mukanga; Sheba Gitta,2010-01-01,10,Suppl 1,S8,,41,Springer Science and Business Media LLC,,"{'given': 'Monica', 'family': 'Masanza', 'orcid': '', 'full_name': 'Monica Masanza'}; {'given': 'Ndlovu', 'family': 'Nqobile', 'orcid': '', 'full_name': 'Ndlovu Nqobile'}; {'given': 'David', 'family': 'Mukanga', 'orcid': '', 'full_name': 'David Mukanga'}; {'given': 'Sheba', 'family': 'Gitta', 'orcid': '', 'full_name': 'Sheba Gitta'}",2025-11-02T12:34:37.580319,2010-12-03T19:14:53Z,,journal-article,crossref,S8,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:42Z
10.1186/1471-2458-10-s1-s3,Comprehensive effective and efficient global public health surveillance,Scott JN McNabb,2010-01-01,10,Suppl 1,S3,,16,Springer Science and Business Media LLC,,"{'given': 'Scott JN', 'family': 'McNabb', 'orcid': '', 'full_name': 'Scott JN McNabb'}",2025-11-02T12:34:37.580349,2010-12-03T19:15:12Z,,journal-article,crossref,S3,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:40Z
10.1186/1471-2458-10-s1-s6,Integrated Disease Investigations and Surveillance planning: a systems approach to strengthening national surveillance and detection of events of public health importance in support of the International Health Regulations,Celine H Taboy; Will Chapman; Adilya Albetkova; Sarah Kennedy; Mark A Rayfield,2010-01-01,10,Suppl 1,S6,,14,Springer Science and Business Media LLC,,"{'given': 'Celine H', 'family': 'Taboy', 'orcid': '', 'full_name': 'Celine H Taboy'}; {'given': 'Will', 'family': 'Chapman', 'orcid': '', 'full_name': 'Will Chapman'}; {'given': 'Adilya', 'family': 'Albetkova', 'orcid': '', 'full_name': 'Adilya Albetkova'}; {'given': 'Sarah', 'family': 'Kennedy', 'orcid': '', 'full_name': 'Sarah Kennedy'}; {'given': 'Mark A', 'family': 'Rayfield', 'orcid': '', 'full_name': 'Mark A Rayfield'}",2025-11-02T12:34:37.580387,2010-12-03T14:14:53Z,,journal-article,crossref,S6,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T10:36:41Z
10.1186/1471-2458-10-s1-s1,"Disease surveillance, capacity building and implementation of the International Health Regulations (IHR[2005])",Rebecca L Katz; Jose A Fernandez; Scott JN McNabb,2010-01-01,10,Suppl 1,S1,,20,Springer Science and Business Media LLC,,"{'given': 'Rebecca L', 'family': 'Katz', 'orcid': '', 'full_name': 'Rebecca L Katz'}; {'given': 'Jose A', 'family': 'Fernandez', 'orcid': '', 'full_name': 'Jose A Fernandez'}; {'given': 'Scott JN', 'family': 'McNabb', 'orcid': '', 'full_name': 'Scott JN McNabb'}",2025-11-02T12:34:37.580421,2010-12-03T19:14:53Z,,journal-article,crossref,S1,1471-2458,BMC Public Health,en,,,2010,,2016-05-16T14:36:38Z
