doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-3-2,Endemic cryptosporidiosis and exposure to municipal tap water in persons with acquired immunodeficiency syndrome (AIDS): A case-control study,Tomás J Aragón; Suzanne Novotny; Wayne Enanoria; Duc J Vugia; Asheena Khalakdina; Mitchell H Katz,2003-01-06,3,1,,2,12,Springer Science and Business Media LLC,,"{'given': 'Tomás J', 'family': 'Aragón', 'orcid': '', 'full_name': 'Tomás J Aragón'}; {'given': 'Suzanne', 'family': 'Novotny', 'orcid': '', 'full_name': 'Suzanne Novotny'}; {'given': 'Wayne', 'family': 'Enanoria', 'orcid': '', 'full_name': 'Wayne Enanoria'}; {'given': 'Duc J', 'family': 'Vugia', 'orcid': '', 'full_name': 'Duc J Vugia'}; {'given': 'Asheena', 'family': 'Khalakdina', 'orcid': '', 'full_name': 'Asheena Khalakdina'}; {'given': 'Mitchell H', 'family': 'Katz', 'orcid': '', 'full_name': 'Mitchell H Katz'}",2025-11-02T12:36:57.311871,2003-01-28T12:07:53Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 6]], 'date-time': '2003-01-06T00:00:00Z', 'timestamp': 1041811200000}}",2003,,2024-09-13T16:39:08Z
10.1186/1471-2458-3-1,"Hypertension in the Parsi community of Bombay: a study on prevalence, awareness and compliance to treatment",Nadir E Bharucha; Thomas Kuruvilla,2003-01-06,3,1,,1,47,Springer Science and Business Media LLC,,"{'given': 'Nadir E', 'family': 'Bharucha', 'orcid': '', 'full_name': 'Nadir E Bharucha'}; {'given': 'Thomas', 'family': 'Kuruvilla', 'orcid': '', 'full_name': 'Thomas Kuruvilla'}",2025-11-02T12:36:57.311911,2003-01-22T12:25:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 6]], 'date-time': '2003-01-06T00:00:00Z', 'timestamp': 1041811200000}}",2003,,2024-09-13T16:38:43Z
10.1186/1471-2458-3-3,"Overweight and obesity in relation to cardiovascular disease risk factors among medical students in Crete, Greece",George Bertsias; Ioannis Mammas; Manolis Linardakis; Anthony Kafatos,2003-01-08,3,1,,3,83,Springer Science and Business Media LLC,,"{'given': 'George', 'family': 'Bertsias', 'orcid': '', 'full_name': 'George Bertsias'}; {'given': 'Ioannis', 'family': 'Mammas', 'orcid': '', 'full_name': 'Ioannis Mammas'}; {'given': 'Manolis', 'family': 'Linardakis', 'orcid': '', 'full_name': 'Manolis Linardakis'}; {'given': 'Anthony', 'family': 'Kafatos', 'orcid': '', 'full_name': 'Anthony Kafatos'}",2025-11-02T12:36:57.311944,2003-01-17T12:07:57Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 8]], 'date-time': '2003-01-08T00:00:00Z', 'timestamp': 1041984000000}}",2003,,2024-09-13T16:39:25Z
10.1186/1471-2458-3-4,The study of reproductive outcome and the health of offspring of UK veterans of the Gulf war: methods and description of the study population,Noreen Maconochie; Pat Doyle; Graham Davies; Samantha Lewis; Margo Pelerin; Susan Prior; Patrick Sampson,2003-01-10,3,1,,4,12,Springer Science and Business Media LLC,,"{'given': 'Noreen', 'family': 'Maconochie', 'orcid': '', 'full_name': 'Noreen Maconochie'}; {'given': 'Pat', 'family': 'Doyle', 'orcid': '', 'full_name': 'Pat Doyle'}; {'given': 'Graham', 'family': 'Davies', 'orcid': '', 'full_name': 'Graham Davies'}; {'given': 'Samantha', 'family': 'Lewis', 'orcid': '', 'full_name': 'Samantha Lewis'}; {'given': 'Margo', 'family': 'Pelerin', 'orcid': '', 'full_name': 'Margo Pelerin'}; {'given': 'Susan', 'family': 'Prior', 'orcid': '', 'full_name': 'Susan Prior'}; {'given': 'Patrick', 'family': 'Sampson', 'orcid': '', 'full_name': 'Patrick Sampson'}",2025-11-02T12:36:57.311979,2003-01-28T12:07:53Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 10]], 'date-time': '2003-01-10T00:00:00Z', 'timestamp': 1042156800000}}",2003,,2024-09-13T16:38:50Z
10.1186/1471-2458-3-5,Airborne rhinovirus detection and effect of ultraviolet irradiation on detection by a semi-nested RT-PCR assay,Theodore A Myatt; Sebastian L Johnston; Stephen Rudnick; Donald K Milton,2003-01-13,3,1,,5,53,Springer Science and Business Media LLC,,"{'given': 'Theodore A', 'family': 'Myatt', 'orcid': '', 'full_name': 'Theodore A Myatt'}; {'given': 'Sebastian L', 'family': 'Johnston', 'orcid': '', 'full_name': 'Sebastian L Johnston'}; {'given': 'Stephen', 'family': 'Rudnick', 'orcid': '', 'full_name': 'Stephen Rudnick'}; {'given': 'Donald K', 'family': 'Milton', 'orcid': '', 'full_name': 'Donald K Milton'}",2025-11-02T12:36:57.312009,2003-01-25T12:07:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 13]], 'date-time': '2003-01-13T00:00:00Z', 'timestamp': 1042416000000}}",2003,,2024-09-13T16:38:59Z
10.1186/1471-2458-3-6,Attitudes of developing world physicians to where medical research is performed and reported,John Page; Richard F Heller; Scott Kinlay; Lynette L-Y Lim; Wang Qian; Zheng Suping; Supornchai Kongpatanakul; Murtaza Akhtar; Salah Khedr; William Macharia,2003-01-16,3,1,,6,32,Springer Science and Business Media LLC,,"{'given': 'John', 'family': 'Page', 'orcid': '', 'full_name': 'John Page'}; {'given': 'Richard F', 'family': 'Heller', 'orcid': '', 'full_name': 'Richard F Heller'}; {'given': 'Scott', 'family': 'Kinlay', 'orcid': '', 'full_name': 'Scott Kinlay'}; {'given': 'Lynette L-Y', 'family': 'Lim', 'orcid': '', 'full_name': 'Lynette L-Y Lim'}; {'given': 'Wang', 'family': 'Qian', 'orcid': '', 'full_name': 'Wang Qian'}; {'given': 'Zheng', 'family': 'Suping', 'orcid': '', 'full_name': 'Zheng Suping'}; {'given': 'Supornchai', 'family': 'Kongpatanakul', 'orcid': '', 'full_name': 'Supornchai Kongpatanakul'}; {'given': 'Murtaza', 'family': 'Akhtar', 'orcid': '', 'full_name': 'Murtaza Akhtar'}; {'given': 'Salah', 'family': 'Khedr', 'orcid': '', 'full_name': 'Salah Khedr'}; {'given': 'William', 'family': 'Macharia', 'orcid': '', 'full_name': 'William Macharia'}",2025-11-02T12:36:57.312045,2003-05-01T12:27:54Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 16]], 'date-time': '2003-01-16T00:00:00Z', 'timestamp': 1042675200000}}",2003,,2024-09-13T16:39:14Z
10.1186/1471-2458-3-7,Implementing guidelines in primary care: can population impact measures help?,Richard F Heller; Richard Edwards; Patrick McElduff,2003-01-23,3,1,,7,22,Springer Science and Business Media LLC,,"{'given': 'Richard F', 'family': 'Heller', 'orcid': '', 'full_name': 'Richard F Heller'}; {'given': 'Richard', 'family': 'Edwards', 'orcid': '', 'full_name': 'Richard Edwards'}; {'given': 'Patrick', 'family': 'McElduff', 'orcid': '', 'full_name': 'Patrick McElduff'}",2025-11-02T12:36:57.312070,2003-05-01T12:27:54Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 23]], 'date-time': '2003-01-23T00:00:00Z', 'timestamp': 1043280000000}}",2003,,2024-09-13T16:39:29Z
10.1186/1471-2458-3-8,Disability in young adults following major trauma: 5 year follow up of survivors,Sian A Evans; Mark C Airey; Susan M Chell; James B Connelly; Alan S Rigby; Alan Tennant,2003-01-27,3,1,,8,52,Springer Science and Business Media LLC,,"{'given': 'Sian A', 'family': 'Evans', 'orcid': '', 'full_name': 'Sian A Evans'}; {'given': 'Mark C', 'family': 'Airey', 'orcid': '', 'full_name': 'Mark C Airey'}; {'given': 'Susan M', 'family': 'Chell', 'orcid': '', 'full_name': 'Susan M Chell'}; {'given': 'James B', 'family': 'Connelly', 'orcid': '', 'full_name': 'James B Connelly'}; {'given': 'Alan S', 'family': 'Rigby', 'orcid': '', 'full_name': 'Alan S Rigby'}; {'given': 'Alan', 'family': 'Tennant', 'orcid': '', 'full_name': 'Alan Tennant'}",2025-11-02T12:36:57.312101,2003-05-01T12:27:54Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 1, 27]], 'date-time': '2003-01-27T00:00:00Z', 'timestamp': 1043625600000}}",2003,,2024-09-13T16:40:08Z
10.1186/1471-2458-3-9,Breast cancer screening beliefs by practice location,Lisa M Santora; Martin C Mahoney; Silvana Lawvere; Jessica J Englert; Andrew B Symons; Amy L Mirand,2003-02-04,3,1,,9,18,Springer Science and Business Media LLC,,"{'given': 'Lisa M', 'family': 'Santora', 'orcid': '', 'full_name': 'Lisa M Santora'}; {'given': 'Martin C', 'family': 'Mahoney', 'orcid': '', 'full_name': 'Martin C Mahoney'}; {'given': 'Silvana', 'family': 'Lawvere', 'orcid': '', 'full_name': 'Silvana Lawvere'}; {'given': 'Jessica J', 'family': 'Englert', 'orcid': '', 'full_name': 'Jessica J Englert'}; {'given': 'Andrew B', 'family': 'Symons', 'orcid': '', 'full_name': 'Andrew B Symons'}; {'given': 'Amy L', 'family': 'Mirand', 'orcid': '', 'full_name': 'Amy L Mirand'}",2025-11-02T12:36:57.312140,2003-05-01T12:27:54Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 2, 4]], 'date-time': '2003-02-04T00:00:00Z', 'timestamp': 1044316800000}}",2003,,2024-09-13T16:39:36Z
10.1186/1471-2458-3-10,A comparison between the effort-reward imbalance and demand control models,Aleck S Ostry; Shona Kelly; Paul A Demers; Cameron Mustard; Clyde Hertzman,2003-02-27,3,1,,10,71,Springer Science and Business Media LLC,,"{'given': 'Aleck S', 'family': 'Ostry', 'orcid': '', 'full_name': 'Aleck S Ostry'}; {'given': 'Shona', 'family': 'Kelly', 'orcid': '', 'full_name': 'Shona Kelly'}; {'given': 'Paul A', 'family': 'Demers', 'orcid': '', 'full_name': 'Paul A Demers'}; {'given': 'Cameron', 'family': 'Mustard', 'orcid': '', 'full_name': 'Cameron Mustard'}; {'given': 'Clyde', 'family': 'Hertzman', 'orcid': '', 'full_name': 'Clyde Hertzman'}",2025-11-02T12:36:57.312169,2003-05-01T12:27:54Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2003, 2, 27]], 'date-time': '2003-02-27T00:00:00Z', 'timestamp': 1046304000000}}",2003,,2024-09-13T16:39:42Z
