doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/s12889-017-4991-3,"A survey of the knowledge, attitudes and practices on Zika virus in New York City",Gregory Samuel; Rianna DiBartolo-Cordovano; Insiya Taj; Audrey Merriam; Jean M. Lopez; Caroline Torres; Rafael A. Lantigua; Steven Morse; Bernard P. Chang; Cynthia Gyamfi-Bannerman; Kiran T. Thakur,2018-12-01,18,1,,98,35,Springer Science and Business Media LLC,,"{'given': 'Gregory', 'family': 'Samuel', 'orcid': '', 'full_name': 'Gregory Samuel'}; {'given': 'Rianna', 'family': 'DiBartolo-Cordovano', 'orcid': '', 'full_name': 'Rianna DiBartolo-Cordovano'}; {'given': 'Insiya', 'family': 'Taj', 'orcid': '', 'full_name': 'Insiya Taj'}; {'given': 'Audrey', 'family': 'Merriam', 'orcid': '', 'full_name': 'Audrey Merriam'}; {'given': 'Jean M.', 'family': 'Lopez', 'orcid': '', 'full_name': 'Jean M. Lopez'}; {'given': 'Caroline', 'family': 'Torres', 'orcid': '', 'full_name': 'Caroline Torres'}; {'given': 'Rafael A.', 'family': 'Lantigua', 'orcid': '', 'full_name': 'Rafael A. Lantigua'}; {'given': 'Steven', 'family': 'Morse', 'orcid': '', 'full_name': 'Steven Morse'}; {'given': 'Bernard P.', 'family': 'Chang', 'orcid': '', 'full_name': 'Bernard P. Chang'}; {'given': 'Cynthia', 'family': 'Gyamfi-Bannerman', 'orcid': '', 'full_name': 'Cynthia Gyamfi-Bannerman'}; {'given': 'Kiran T.', 'family': 'Thakur', 'orcid': '', 'full_name': 'Kiran T. Thakur'}",2025-11-02T12:30:31.416162,2018-01-02T01:38:24Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2018-01-10T14:05:56Z
10.1186/s12889-017-4977-1,Determinants of weight outcomes in type 2 diabetes prevention intervention in primary health care setting (the DE-PLAN project),Aleksandra Gilis-Januszewska; Beata Piwońska-Solska; Jaana Lindström; Ewa Wójtowicz; Jaakko Tuomilehto; Peter E. H. Schwarz; Katarzyna Kissimova-Skarbek; Zbigniew Szybiński; Adam Windak; Alicja Hubalewska-Dydejczyk,2018-12-01,18,1,,97,14,Springer Science and Business Media LLC,,"{'given': 'Aleksandra', 'family': 'Gilis-Januszewska', 'orcid': 'https://orcid.org/0000-0002-9982-6499', 'full_name': 'Aleksandra Gilis-Januszewska'}; {'given': 'Beata', 'family': 'Piwońska-Solska', 'orcid': '', 'full_name': 'Beata Piwońska-Solska'}; {'given': 'Jaana', 'family': 'Lindström', 'orcid': '', 'full_name': 'Jaana Lindström'}; {'given': 'Ewa', 'family': 'Wójtowicz', 'orcid': '', 'full_name': 'Ewa Wójtowicz'}; {'given': 'Jaakko', 'family': 'Tuomilehto', 'orcid': '', 'full_name': 'Jaakko Tuomilehto'}; {'given': 'Peter E. H.', 'family': 'Schwarz', 'orcid': '', 'full_name': 'Peter E. H. Schwarz'}; {'given': 'Katarzyna', 'family': 'Kissimova-Skarbek', 'orcid': '', 'full_name': 'Katarzyna Kissimova-Skarbek'}; {'given': 'Zbigniew', 'family': 'Szybiński', 'orcid': '', 'full_name': 'Zbigniew Szybiński'}; {'given': 'Adam', 'family': 'Windak', 'orcid': '', 'full_name': 'Adam Windak'}; {'given': 'Alicja', 'family': 'Hubalewska-Dydejczyk', 'orcid': '', 'full_name': 'Alicja Hubalewska-Dydejczyk'}",2025-11-02T12:30:31.416239,2018-01-01T20:31:48Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2019-10-08T18:33:16Z
10.1186/s12889-017-5020-2,The potential of task shifting selected maternal interventions to auxiliary midwives in Myanmar: a mixed-method study,Kyu Kyu Than; Khaing Nwe Tin; Thazin La; Kyaw Soe Thant; Theingi Myint; James G. Beeson; Stanley Luchters; Alison Morgan,2018-12-01,18,1,,99,4,Springer Science and Business Media LLC,,"{'given': 'Kyu Kyu', 'family': 'Than', 'orcid': 'https://orcid.org/0000-0003-0567-9334', 'full_name': 'Kyu Kyu Than'}; {'given': 'Khaing Nwe', 'family': 'Tin', 'orcid': '', 'full_name': 'Khaing Nwe Tin'}; {'given': 'Thazin', 'family': 'La', 'orcid': '', 'full_name': 'Thazin La'}; {'given': 'Kyaw Soe', 'family': 'Thant', 'orcid': '', 'full_name': 'Kyaw Soe Thant'}; {'given': 'Theingi', 'family': 'Myint', 'orcid': '', 'full_name': 'Theingi Myint'}; {'given': 'James G.', 'family': 'Beeson', 'orcid': '', 'full_name': 'James G. Beeson'}; {'given': 'Stanley', 'family': 'Luchters', 'orcid': '', 'full_name': 'Stanley Luchters'}; {'given': 'Alison', 'family': 'Morgan', 'orcid': '', 'full_name': 'Alison Morgan'}",2025-11-02T12:30:31.416294,2018-01-03T05:47:15Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2018-01-03T05:47:40Z
10.1186/s12889-017-5021-1,Heat and emergency room admissions in the Netherlands,Joris Adriaan Frank van Loenhout; Tefera Darge Delbiso; Anna Kiriliouk; Jose Manuel Rodriguez-Llanes; Johan Segers; Debarati Guha-Sapir,2018-12-01,18,1,,108,47,Springer Science and Business Media LLC,,"{'given': 'Joris Adriaan Frank', 'family': 'van Loenhout', 'orcid': '', 'full_name': 'Joris Adriaan Frank van Loenhout'}; {'given': 'Tefera Darge', 'family': 'Delbiso', 'orcid': '', 'full_name': 'Tefera Darge Delbiso'}; {'given': 'Anna', 'family': 'Kiriliouk', 'orcid': '', 'full_name': 'Anna Kiriliouk'}; {'given': 'Jose Manuel', 'family': 'Rodriguez-Llanes', 'orcid': '', 'full_name': 'Jose Manuel Rodriguez-Llanes'}; {'given': 'Johan', 'family': 'Segers', 'orcid': '', 'full_name': 'Johan Segers'}; {'given': 'Debarati', 'family': 'Guha-Sapir', 'orcid': '', 'full_name': 'Debarati Guha-Sapir'}",2025-11-02T12:30:31.416342,2018-01-05T13:13:53Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2023-08-30T11:51:29Z
10.1186/s12889-017-5012-2,"The UAE healthy future study: a pilot for a prospective cohort study of 20,000 United Arab Emirates nationals",Abdishakur Abdulle; Abdullah Alnaeemi; Abdullah Aljunaibi; Abdulrahman Al Ali; Khaled Al Saedi; Eiman Al Zaabi; Naima Oumeziane; Marina Al Bastaki; Mohammed Al-Houqani; Fatma Al Maskari; Ayesha Al Dhaheri; Syed M. Shah; Tom Loney; Mohamed El-Sadig; Abderrahim Oulhaj; Leila Abdel Wareth; Wael Al Mahmeed; Habiba Alsafar; Benjamin Hirsch; Fatme Al Anouti; Jamila Yaaqoub; Claire K. Inman; Aisha Al Hamiz; Ayesha Al Hosani; Muna Haji; Teeb Alsharid; Thekra Al Zaabi; Fatima Al Maisary; Divya Galani; Tim Sprosen; Omar El Shahawy; Jiyoung Ahn; Tomas Kirchhoff; Ravichandran Ramasamy; Ann Marie Schmidt; Richard Hayes; Scott Sherman; Raghib Ali,2018-12-01,18,1,,101,42,Springer Science and Business Media LLC,,"{'given': 'Abdishakur', 'family': 'Abdulle', 'orcid': '', 'full_name': 'Abdishakur Abdulle'}; {'given': 'Abdullah', 'family': 'Alnaeemi', 'orcid': '', 'full_name': 'Abdullah Alnaeemi'}; {'given': 'Abdullah', 'family': 'Aljunaibi', 'orcid': '', 'full_name': 'Abdullah Aljunaibi'}; {'given': 'Abdulrahman', 'family': 'Al Ali', 'orcid': '', 'full_name': 'Abdulrahman Al Ali'}; {'given': 'Khaled', 'family': 'Al Saedi', 'orcid': '', 'full_name': 'Khaled Al Saedi'}; {'given': 'Eiman', 'family': 'Al Zaabi', 'orcid': '', 'full_name': 'Eiman Al Zaabi'}; {'given': 'Naima', 'family': 'Oumeziane', 'orcid': '', 'full_name': 'Naima Oumeziane'}; {'given': 'Marina', 'family': 'Al Bastaki', 'orcid': '', 'full_name': 'Marina Al Bastaki'}; {'given': 'Mohammed', 'family': 'Al-Houqani', 'orcid': '', 'full_name': 'Mohammed Al-Houqani'}; {'given': 'Fatma', 'family': 'Al Maskari', 'orcid': '', 'full_name': 'Fatma Al Maskari'}; {'given': 'Ayesha', 'family': 'Al Dhaheri', 'orcid': '', 'full_name': 'Ayesha Al Dhaheri'}; {'given': 'Syed M.', 'family': 'Shah', 'orcid': '', 'full_name': 'Syed M. Shah'}; {'given': 'Tom', 'family': 'Loney', 'orcid': '', 'full_name': 'Tom Loney'}; {'given': 'Mohamed', 'family': 'El-Sadig', 'orcid': '', 'full_name': 'Mohamed El-Sadig'}; {'given': 'Abderrahim', 'family': 'Oulhaj', 'orcid': '', 'full_name': 'Abderrahim Oulhaj'}; {'given': 'Leila Abdel', 'family': 'Wareth', 'orcid': '', 'full_name': 'Leila Abdel Wareth'}; {'given': 'Wael', 'family': 'Al Mahmeed', 'orcid': '', 'full_name': 'Wael Al Mahmeed'}; {'given': 'Habiba', 'family': 'Alsafar', 'orcid': '', 'full_name': 'Habiba Alsafar'}; {'given': 'Benjamin', 'family': 'Hirsch', 'orcid': '', 'full_name': 'Benjamin Hirsch'}; {'given': 'Fatme', 'family': 'Al Anouti', 'orcid': '', 'full_name': 'Fatme Al Anouti'}; {'given': 'Jamila', 'family': 'Yaaqoub', 'orcid': '', 'full_name': 'Jamila Yaaqoub'}; {'given': 'Claire K.', 'family': 'Inman', 'orcid': '', 'full_name': 'Claire K. Inman'}; {'given': 'Aisha', 'family': 'Al Hamiz', 'orcid': '', 'full_name': 'Aisha Al Hamiz'}; {'given': 'Ayesha', 'family': 'Al Hosani', 'orcid': '', 'full_name': 'Ayesha Al Hosani'}; {'given': 'Muna', 'family': 'Haji', 'orcid': '', 'full_name': 'Muna Haji'}; {'given': 'Teeb', 'family': 'Alsharid', 'orcid': '', 'full_name': 'Teeb Alsharid'}; {'given': 'Thekra', 'family': 'Al Zaabi', 'orcid': '', 'full_name': 'Thekra Al Zaabi'}; {'given': 'Fatima', 'family': 'Al Maisary', 'orcid': '', 'full_name': 'Fatima Al Maisary'}; {'given': 'Divya', 'family': 'Galani', 'orcid': '', 'full_name': 'Divya Galani'}; {'given': 'Tim', 'family': 'Sprosen', 'orcid': '', 'full_name': 'Tim Sprosen'}; {'given': 'Omar', 'family': 'El Shahawy', 'orcid': '', 'full_name': 'Omar El Shahawy'}; {'given': 'Jiyoung', 'family': 'Ahn', 'orcid': '', 'full_name': 'Jiyoung Ahn'}; {'given': 'Tomas', 'family': 'Kirchhoff', 'orcid': '', 'full_name': 'Tomas Kirchhoff'}; {'given': 'Ravichandran', 'family': 'Ramasamy', 'orcid': '', 'full_name': 'Ravichandran Ramasamy'}; {'given': 'Ann Marie', 'family': 'Schmidt', 'orcid': '', 'full_name': 'Ann Marie Schmidt'}; {'given': 'Richard', 'family': 'Hayes', 'orcid': '', 'full_name': 'Richard Hayes'}; {'given': 'Scott', 'family': 'Sherman', 'orcid': '', 'full_name': 'Scott Sherman'}; {'given': 'Raghib', 'family': 'Ali', 'orcid': 'https://orcid.org/0000-0002-8225-4674', 'full_name': 'Raghib Ali'}",2025-11-02T12:30:31.416449,2018-01-04T22:47:24Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2018-01-04T22:47:44Z
10.1186/s12889-017-5007-z,Anthrax outbreaks in the humans - livestock and wildlife interface areas of Northern Tanzania: a retrospective record review 2006–2016,Elibariki Reuben Mwakapeje; Sol Høgset; Robert Fyumagwa; Hezron Emmanuel Nonga; Robinson Hammerthon Mdegela; Eystein Skjerve,2018-12-01,18,1,,106,77,Springer Science and Business Media LLC,,"{'given': 'Elibariki Reuben', 'family': 'Mwakapeje', 'orcid': '', 'full_name': 'Elibariki Reuben Mwakapeje'}; {'given': 'Sol', 'family': 'Høgset', 'orcid': '', 'full_name': 'Sol Høgset'}; {'given': 'Robert', 'family': 'Fyumagwa', 'orcid': '', 'full_name': 'Robert Fyumagwa'}; {'given': 'Hezron Emmanuel', 'family': 'Nonga', 'orcid': '', 'full_name': 'Hezron Emmanuel Nonga'}; {'given': 'Robinson Hammerthon', 'family': 'Mdegela', 'orcid': '', 'full_name': 'Robinson Hammerthon Mdegela'}; {'given': 'Eystein', 'family': 'Skjerve', 'orcid': '', 'full_name': 'Eystein Skjerve'}",2025-11-02T12:30:31.416494,2018-01-04T22:54:04Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2019-10-08T21:41:09Z
10.1186/s12889-017-4998-9,Effectiveness of employer financial incentives in reducing time to report worker injury: an interrupted time series study of two Australian workers’ compensation jurisdictions,Tyler J. Lane; Shannon Gray; Behrooz Hassani-Mahmooei; Alex Collie,2018-12-01,18,1,,100,24,Springer Science and Business Media LLC,,"{'given': 'Tyler J.', 'family': 'Lane', 'orcid': '', 'full_name': 'Tyler J. Lane'}; {'given': 'Shannon', 'family': 'Gray', 'orcid': '', 'full_name': 'Shannon Gray'}; {'given': 'Behrooz', 'family': 'Hassani-Mahmooei', 'orcid': '', 'full_name': 'Behrooz Hassani-Mahmooei'}; {'given': 'Alex', 'family': 'Collie', 'orcid': '', 'full_name': 'Alex Collie'}",2025-11-02T12:30:31.416532,2018-01-04T22:28:43Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2018-01-04T22:29:22Z
10.1186/s12889-017-4965-5,Relationship between systolic blood pressure and all-cause mortality: a prospective study in a cohort of Chinese adults,Chunsheng Li; Youren Chen; Qiongbing Zheng; Weiqiang Wu; Zhichao Chen; Lu Song; Shasha An; Zhifang Li; Shuohua Chen; S. L. Wu,2018-12-01,18,1,,107,10,Springer Science and Business Media LLC,,"{'given': 'Chunsheng', 'family': 'Li', 'orcid': '', 'full_name': 'Chunsheng Li'}; {'given': 'Youren', 'family': 'Chen', 'orcid': '', 'full_name': 'Youren Chen'}; {'given': 'Qiongbing', 'family': 'Zheng', 'orcid': '', 'full_name': 'Qiongbing Zheng'}; {'given': 'Weiqiang', 'family': 'Wu', 'orcid': '', 'full_name': 'Weiqiang Wu'}; {'given': 'Zhichao', 'family': 'Chen', 'orcid': '', 'full_name': 'Zhichao Chen'}; {'given': 'Lu', 'family': 'Song', 'orcid': '', 'full_name': 'Lu Song'}; {'given': 'Shasha', 'family': 'An', 'orcid': '', 'full_name': 'Shasha An'}; {'given': 'Zhifang', 'family': 'Li', 'orcid': '', 'full_name': 'Zhifang Li'}; {'given': 'Shuohua', 'family': 'Chen', 'orcid': '', 'full_name': 'Shuohua Chen'}; {'given': 'S. L.', 'family': 'Wu', 'orcid': '', 'full_name': 'S. L. Wu'}",2025-11-02T12:30:31.416583,2018-01-05T07:22:03Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2018-01-05T07:22:26Z
10.1186/s12889-017-5003-3,Youth with chronic health problems: how do they fare in main-stream mentoring programs?,Ellen L. Lipman; David DeWit; David L. DuBois; Simon Larose; Gizem Erdem,2018-12-01,18,1,,102,4,Springer Science and Business Media LLC,,"{'given': 'Ellen L.', 'family': 'Lipman', 'orcid': '', 'full_name': 'Ellen L. Lipman'}; {'given': 'David', 'family': 'DeWit', 'orcid': '', 'full_name': 'David DeWit'}; {'given': 'David L.', 'family': 'DuBois', 'orcid': '', 'full_name': 'David L. DuBois'}; {'given': 'Simon', 'family': 'Larose', 'orcid': '', 'full_name': 'Simon Larose'}; {'given': 'Gizem', 'family': 'Erdem', 'orcid': '', 'full_name': 'Gizem Erdem'}",2025-11-02T12:30:31.416622,2018-01-05T03:47:20Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2022-08-11T21:09:18Z
10.1186/s12889-017-5006-0,Follow-up of a healthy lifestyle education program (the EdAl study): four years after cessation of randomized controlled trial intervention,Elisabet Llauradó; Lucia Tarro; David Moriña; Magaly Aceves-Martins; Montse Giralt; Rosa Solà,2018-12-01,18,1,,104,15,Springer Science and Business Media LLC,,"{'given': 'Elisabet', 'family': 'Llauradó', 'orcid': '', 'full_name': 'Elisabet Llauradó'}; {'given': 'Lucia', 'family': 'Tarro', 'orcid': '', 'full_name': 'Lucia Tarro'}; {'given': 'David', 'family': 'Moriña', 'orcid': '', 'full_name': 'David Moriña'}; {'given': 'Magaly', 'family': 'Aceves-Martins', 'orcid': '', 'full_name': 'Magaly Aceves-Martins'}; {'given': 'Montse', 'family': 'Giralt', 'orcid': '', 'full_name': 'Montse Giralt'}; {'given': 'Rosa', 'family': 'Solà', 'orcid': '', 'full_name': 'Rosa Solà'}",2025-11-02T12:30:31.416664,2018-01-05T03:51:32Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2018,,2024-06-30T08:43:40Z
