doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/s12889-016-3915-y,Factors associated with male involvement in reproductive care in Bangladesh,Ghose Bishwajit; Shangfeng Tang; Sanni Yaya; Seydou Ide; Hang Fu; Manli Wang; Zhifei He; Feng Da; Zhanchun Feng,2017-12-01,17,1,,3,55,Springer Science and Business Media LLC,,"{'given': 'Ghose', 'family': 'Bishwajit', 'orcid': '', 'full_name': 'Ghose Bishwajit'}; {'given': 'Shangfeng', 'family': 'Tang', 'orcid': '', 'full_name': 'Shangfeng Tang'}; {'given': 'Sanni', 'family': 'Yaya', 'orcid': '', 'full_name': 'Sanni Yaya'}; {'given': 'Seydou', 'family': 'Ide', 'orcid': '', 'full_name': 'Seydou Ide'}; {'given': 'Hang', 'family': 'Fu', 'orcid': '', 'full_name': 'Hang Fu'}; {'given': 'Manli', 'family': 'Wang', 'orcid': '', 'full_name': 'Manli Wang'}; {'given': 'Zhifei', 'family': 'He', 'orcid': '', 'full_name': 'Zhifei He'}; {'given': 'Feng', 'family': 'Da', 'orcid': '', 'full_name': 'Feng Da'}; {'given': 'Zhanchun', 'family': 'Feng', 'orcid': '', 'full_name': 'Zhanchun Feng'}",2025-11-02T12:30:55.664152,2017-01-03T07:59:27Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-16T23:44:56Z
10.1186/s12889-016-3930-z,Effects of a mutual recovery intervention on mental health in depressed elderly community-dwelling adults: a pilot study,Chao Wang; Yujie Hua; Hua Fu; Longfeng Cheng; Wen Qian; Junyang Liu; Paul Crawford; Junming Dai,2017-12-01,17,1,,4,12,Springer Science and Business Media LLC,,"{'given': 'Chao', 'family': 'Wang', 'orcid': '', 'full_name': 'Chao Wang'}; {'given': 'Yujie', 'family': 'Hua', 'orcid': '', 'full_name': 'Yujie Hua'}; {'given': 'Hua', 'family': 'Fu', 'orcid': '', 'full_name': 'Hua Fu'}; {'given': 'Longfeng', 'family': 'Cheng', 'orcid': '', 'full_name': 'Longfeng Cheng'}; {'given': 'Wen', 'family': 'Qian', 'orcid': '', 'full_name': 'Wen Qian'}; {'given': 'Junyang', 'family': 'Liu', 'orcid': '', 'full_name': 'Junyang Liu'}; {'given': 'Paul', 'family': 'Crawford', 'orcid': '', 'full_name': 'Paul Crawford'}; {'given': 'Junming', 'family': 'Dai', 'orcid': '', 'full_name': 'Junming Dai'}",2025-11-02T12:30:55.664170,2017-01-03T08:04:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2017-06-25T03:09:47Z
10.1186/s12889-016-3954-4,Identifying mechanisms for facilitating knowledge to action strategies targeting the built environment,Ghazal S. Fazli; Maria I. Creatore; Flora I. Matheson; Sara Guilcher; Vered Kaufman-Shriqui; Heather Manson; Ashley Johns; Gillian L. Booth,2017-12-01,17,1,,1,167,Springer Science and Business Media LLC,,"{'given': 'Ghazal S.', 'family': 'Fazli', 'orcid': '', 'full_name': 'Ghazal S. Fazli'}; {'given': 'Maria I.', 'family': 'Creatore', 'orcid': '', 'full_name': 'Maria I. Creatore'}; {'given': 'Flora I.', 'family': 'Matheson', 'orcid': '', 'full_name': 'Flora I. Matheson'}; {'given': 'Sara', 'family': 'Guilcher', 'orcid': '', 'full_name': 'Sara Guilcher'}; {'given': 'Vered', 'family': 'Kaufman-Shriqui', 'orcid': '', 'full_name': 'Vered Kaufman-Shriqui'}; {'given': 'Heather', 'family': 'Manson', 'orcid': '', 'full_name': 'Heather Manson'}; {'given': 'Ashley', 'family': 'Johns', 'orcid': '', 'full_name': 'Ashley Johns'}; {'given': 'Gillian L.', 'family': 'Booth', 'orcid': '', 'full_name': 'Gillian L. Booth'}",2025-11-02T12:30:55.664183,2017-01-03T07:50:48Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-16T23:44:38Z
10.1186/s12889-016-3947-3,Effects on alcohol use of a Swedish school-based prevention program for early adolescents: a longitudinal study,Linda Beckman; Mikael Svensson; Susanna Geidne; Charli Eriksson,2017-12-01,17,1,,2,8,Springer Science and Business Media LLC,,"{'given': 'Linda', 'family': 'Beckman', 'orcid': '', 'full_name': 'Linda Beckman'}; {'given': 'Mikael', 'family': 'Svensson', 'orcid': '', 'full_name': 'Mikael Svensson'}; {'given': 'Susanna', 'family': 'Geidne', 'orcid': '', 'full_name': 'Susanna Geidne'}; {'given': 'Charli', 'family': 'Eriksson', 'orcid': '', 'full_name': 'Charli Eriksson'}",2025-11-02T12:30:55.664192,2017-01-03T12:58:06Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-17T03:44:55Z
10.1186/s12889-016-3945-5,A cluster-randomised controlled trial to promote physical activity in adolescents: the Raising Awareness of Physical Activity (RAW-PA) Study,Nicola D. Ridgers; Anna Timperio; Helen Brown; Kylie Ball; Susie Macfarlane; Samuel K. Lai; Kara Richards; Winsfred Ngan; Jo Salmon,2017-12-01,17,1,,6,41,Springer Science and Business Media LLC,,"{'given': 'Nicola D.', 'family': 'Ridgers', 'orcid': '', 'full_name': 'Nicola D. Ridgers'}; {'given': 'Anna', 'family': 'Timperio', 'orcid': '', 'full_name': 'Anna Timperio'}; {'given': 'Helen', 'family': 'Brown', 'orcid': '', 'full_name': 'Helen Brown'}; {'given': 'Kylie', 'family': 'Ball', 'orcid': '', 'full_name': 'Kylie Ball'}; {'given': 'Susie', 'family': 'Macfarlane', 'orcid': '', 'full_name': 'Susie Macfarlane'}; {'given': 'Samuel K.', 'family': 'Lai', 'orcid': '', 'full_name': 'Samuel K. Lai'}; {'given': 'Kara', 'family': 'Richards', 'orcid': '', 'full_name': 'Kara Richards'}; {'given': 'Winsfred', 'family': 'Ngan', 'orcid': '', 'full_name': 'Winsfred Ngan'}; {'given': 'Jo', 'family': 'Salmon', 'orcid': '', 'full_name': 'Jo Salmon'}",2025-11-02T12:30:55.664203,2017-01-03T23:57:38Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-17T00:05:16Z
10.1186/s12889-016-3918-8,Can psychosocial and socio-demographic questions help identify sexual risk among heterosexually-active women of reproductive age? Evidence from Britain’s third National Survey of Sexual Attitudes and Lifestyles (Natsal-3),Natalie Edelman; Jackie A. Cassell; Richard de Visser; Philip Prah; Catherine H. Mercer,2017-12-01,17,1,,5,16,Springer Science and Business Media LLC,,"{'given': 'Natalie', 'family': 'Edelman', 'orcid': '', 'full_name': 'Natalie Edelman'}; {'given': 'Jackie A.', 'family': 'Cassell', 'orcid': '', 'full_name': 'Jackie A. Cassell'}; {'given': 'Richard', 'family': 'de Visser', 'orcid': '', 'full_name': 'Richard de Visser'}; {'given': 'Philip', 'family': 'Prah', 'orcid': '', 'full_name': 'Philip Prah'}; {'given': 'Catherine H.', 'family': 'Mercer', 'orcid': '', 'full_name': 'Catherine H. Mercer'}",2025-11-02T12:30:55.664214,2017-01-03T21:40:52Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2018-05-18T11:00:18Z
10.1186/s12889-016-3940-x,Negotiating multisectoral evidence: a qualitative study of knowledge exchange at the intersection of transport and public health,Cornelia Guell; Roger Mackett; David Ogilvie,2017-12-01,17,1,,17,15,Springer Science and Business Media LLC,,"{'given': 'Cornelia', 'family': 'Guell', 'orcid': 'https://orcid.org/0000-0003-0105-410X', 'full_name': 'Cornelia Guell'}; {'given': 'Roger', 'family': 'Mackett', 'orcid': '', 'full_name': 'Roger Mackett'}; {'given': 'David', 'family': 'Ogilvie', 'orcid': '', 'full_name': 'David Ogilvie'}",2025-11-02T12:30:55.664223,2017-01-05T08:41:01Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2017-06-25T03:19:13Z
10.1186/s12889-016-3932-x,"Addressing health inequities in Ontario, Canada: what solutions do the public support?",Maritt Kirst; Ketan Shankardass; Sonica Singhal; Aisha Lofters; Carles Muntaner; Carlos Quiñonez,2017-12-01,17,1,,7,15,Springer Science and Business Media LLC,,"{'given': 'Maritt', 'family': 'Kirst', 'orcid': '', 'full_name': 'Maritt Kirst'}; {'given': 'Ketan', 'family': 'Shankardass', 'orcid': '', 'full_name': 'Ketan Shankardass'}; {'given': 'Sonica', 'family': 'Singhal', 'orcid': '', 'full_name': 'Sonica Singhal'}; {'given': 'Aisha', 'family': 'Lofters', 'orcid': '', 'full_name': 'Aisha Lofters'}; {'given': 'Carles', 'family': 'Muntaner', 'orcid': '', 'full_name': 'Carles Muntaner'}; {'given': 'Carlos', 'family': 'Quiñonez', 'orcid': '', 'full_name': 'Carlos Quiñonez'}",2025-11-02T12:30:55.664233,2017-01-05T12:51:13Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2020-05-17T12:51:03Z
10.1186/s12889-016-3997-6,Estimating direct effects of parental occupation on Spaniards’ health by birth cohort,Jaime Pinilla; Beatriz G. Lopez-Valcarcel; Rosa M. Urbanos-Garrido,2017-12-01,17,1,,26,12,Springer Science and Business Media LLC,,"{'given': 'Jaime', 'family': 'Pinilla', 'orcid': '', 'full_name': 'Jaime Pinilla'}; {'given': 'Beatriz G.', 'family': 'Lopez-Valcarcel', 'orcid': '', 'full_name': 'Beatriz G. Lopez-Valcarcel'}; {'given': 'Rosa M.', 'family': 'Urbanos-Garrido', 'orcid': '', 'full_name': 'Rosa M. Urbanos-Garrido'}",2025-11-02T12:30:55.664241,2017-01-05T09:49:27Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-17T01:30:03Z
10.1186/s12889-016-3928-6,A PROgramme of Lifestyle Intervention in Families for Cardiovascular risk reduction (PROLIFIC Study): design and rationale of a family based randomized controlled trial in individuals with family history of premature coronary heart disease,Panniyammakal Jeemon; S. Harikrishnan; G. Sanjay; Sivasankaran Sivasubramonian; T. R. Lekha; Sandosh Padmanabhan; Nikhil Tandon; Dorairaj Prabhakaran,2017-12-01,17,1,,10,22,Springer Science and Business Media LLC,,"{'given': 'Panniyammakal', 'family': 'Jeemon', 'orcid': 'https://orcid.org/0000-0003-4172-4307', 'full_name': 'Panniyammakal Jeemon'}; {'given': 'S.', 'family': 'Harikrishnan', 'orcid': '', 'full_name': 'S. Harikrishnan'}; {'given': 'G.', 'family': 'Sanjay', 'orcid': '', 'full_name': 'G. Sanjay'}; {'given': 'Sivasankaran', 'family': 'Sivasubramonian', 'orcid': '', 'full_name': 'Sivasankaran Sivasubramonian'}; {'given': 'T. R.', 'family': 'Lekha', 'orcid': '', 'full_name': 'T. R. Lekha'}; {'given': 'Sandosh', 'family': 'Padmanabhan', 'orcid': '', 'full_name': 'Sandosh Padmanabhan'}; {'given': 'Nikhil', 'family': 'Tandon', 'orcid': '', 'full_name': 'Nikhil Tandon'}; {'given': 'Dorairaj', 'family': 'Prabhakaran', 'orcid': '', 'full_name': 'Dorairaj Prabhakaran'}",2025-11-02T12:30:55.664252,2017-01-05T08:06:57Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-17T01:21:47Z
10.1186/s12889-016-3978-9,Perceived barriers to achieving a healthy weight: a qualitative study using focus groups at public and private schools in Guatemala City,Luisa Madrigal; Inez Adams; Violeta Chacon; Joaquin Barnoya,2017-12-01,17,1,,16,6,Springer Science and Business Media LLC,,"{'given': 'Luisa', 'family': 'Madrigal', 'orcid': '', 'full_name': 'Luisa Madrigal'}; {'given': 'Inez', 'family': 'Adams', 'orcid': '', 'full_name': 'Inez Adams'}; {'given': 'Violeta', 'family': 'Chacon', 'orcid': '', 'full_name': 'Violeta Chacon'}; {'given': 'Joaquin', 'family': 'Barnoya', 'orcid': '', 'full_name': 'Joaquin Barnoya'}",2025-11-02T12:30:55.664260,2017-01-05T08:35:27Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2019-09-17T01:24:11Z
10.1186/s12889-016-3976-y,"A mixed methods study to assess the effectiveness of food-based interventions to prevent stunting among children under-five years in Districts Thatta and Sujawal, Sindh Province, Pakistan: study protocol",Sumra Kureishy; Gul Nawaz Khan; Shabina Arrif; Khizar Ashraf; Angela Cespedes; Muhammad Atif Habib; Imtiaz Hussain; Asmat Ullah; Ali Turab; Imran Ahmed; Shehla Zaidi; Sajid Bashir Soofi,2017-12-01,17,1,,24,12,Springer Science and Business Media LLC,,"{'given': 'Sumra', 'family': 'Kureishy', 'orcid': '', 'full_name': 'Sumra Kureishy'}; {'given': 'Gul Nawaz', 'family': 'Khan', 'orcid': '', 'full_name': 'Gul Nawaz Khan'}; {'given': 'Shabina', 'family': 'Arrif', 'orcid': '', 'full_name': 'Shabina Arrif'}; {'given': 'Khizar', 'family': 'Ashraf', 'orcid': '', 'full_name': 'Khizar Ashraf'}; {'given': 'Angela', 'family': 'Cespedes', 'orcid': '', 'full_name': 'Angela Cespedes'}; {'given': 'Muhammad Atif', 'family': 'Habib', 'orcid': '', 'full_name': 'Muhammad Atif Habib'}; {'given': 'Imtiaz', 'family': 'Hussain', 'orcid': '', 'full_name': 'Imtiaz Hussain'}; {'given': 'Asmat', 'family': 'Ullah', 'orcid': '', 'full_name': 'Asmat Ullah'}; {'given': 'Ali', 'family': 'Turab', 'orcid': '', 'full_name': 'Ali Turab'}; {'given': 'Imran', 'family': 'Ahmed', 'orcid': '', 'full_name': 'Imran Ahmed'}; {'given': 'Shehla', 'family': 'Zaidi', 'orcid': '', 'full_name': 'Shehla Zaidi'}; {'given': 'Sajid Bashir', 'family': 'Soofi', 'orcid': '', 'full_name': 'Sajid Bashir Soofi'}",2025-11-02T12:30:55.664273,2017-01-05T14:40:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2020-09-28T15:09:36Z
10.1186/s12889-016-3981-1,The Norwegian Healthy Life Study: protocol for a pragmatic RCT with longitudinal follow-up on physical activity and diet for adults,Eirik Abildsnes; Eivind Meland; Thomas Mildestvedt; Tonje H. Stea; Sveinung Berntsen; Gro Beate Samdal,2017-12-01,17,1,,18,9,Springer Science and Business Media LLC,,"{'given': 'Eirik', 'family': 'Abildsnes', 'orcid': 'https://orcid.org/0000-0002-5454-8560', 'full_name': 'Eirik Abildsnes'}; {'given': 'Eivind', 'family': 'Meland', 'orcid': '', 'full_name': 'Eivind Meland'}; {'given': 'Thomas', 'family': 'Mildestvedt', 'orcid': '', 'full_name': 'Thomas Mildestvedt'}; {'given': 'Tonje H.', 'family': 'Stea', 'orcid': '', 'full_name': 'Tonje H. Stea'}; {'given': 'Sveinung', 'family': 'Berntsen', 'orcid': '', 'full_name': 'Sveinung Berntsen'}; {'given': 'Gro Beate', 'family': 'Samdal', 'orcid': '', 'full_name': 'Gro Beate Samdal'}",2025-11-02T12:30:55.664285,2017-01-05T13:41:51Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2024-06-21T15:44:54Z
10.1186/s12889-016-3917-9,An objective and cross-sectional examination of sun-safe behaviours in New South Wales primary schools,Dean A. Dudley; Wayne G. Cotton; Matthew J. Winslade; Bradley J. Wright; Kirsten S. Jackson; Alexandra M. Brown; Vanessa Rock,2017-12-01,17,1,,21,9,Springer Science and Business Media LLC,,"{'given': 'Dean A.', 'family': 'Dudley', 'orcid': '', 'full_name': 'Dean A. Dudley'}; {'given': 'Wayne G.', 'family': 'Cotton', 'orcid': '', 'full_name': 'Wayne G. Cotton'}; {'given': 'Matthew J.', 'family': 'Winslade', 'orcid': '', 'full_name': 'Matthew J. Winslade'}; {'given': 'Bradley J.', 'family': 'Wright', 'orcid': '', 'full_name': 'Bradley J. Wright'}; {'given': 'Kirsten S.', 'family': 'Jackson', 'orcid': '', 'full_name': 'Kirsten S. Jackson'}; {'given': 'Alexandra M.', 'family': 'Brown', 'orcid': '', 'full_name': 'Alexandra M. Brown'}; {'given': 'Vanessa', 'family': 'Rock', 'orcid': '', 'full_name': 'Vanessa Rock'}",2025-11-02T12:30:55.664295,2017-01-05T14:13:11Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2017,,2022-07-20T19:10:15Z
10.1186/s12889-016-3998-5,Childhood temperament predictors of adolescent physical activity,James A Janssen; Jacek Kolacz; Lilly Shanahan; Meghan J. Gangel; Susan D. Calkins; Susan P. Keane; Laurie Wideman,2017-12-01,17,1,,8,13,Springer Science and Business Media LLC,,"{'given': 'James A', 'family': 'Janssen', 'orcid': '', 'full_name': 'James A Janssen'}; {'given': 'Jacek', 'family': 'Kolacz', 'orcid': '', 'full_name': 'Jacek Kolacz'}; {'given': 'Lilly', 'family': 'Shanahan', 'orcid': '', 'full_name': 'Lilly Shanahan'}; {'given': 'Meghan J.', 'family': 'Gangel', 'orcid': '', 'full_name': 'Meghan J. Gangel'}; {'given': 'Susan D.', 'family': 'Calkins', 'orcid': '', 'full_name': 'Susan D. Calkins'}; {'given': 'Susan P.', 'family': 'Keane', 'orcid': '', 'full_name': 'Susan P. Keane'}; {'given': 'Laurie', 'family': 'Wideman', 'orcid': '', 'full_name': 'Laurie Wideman'}",2025-11-02T12:30:55.664306,2017-01-05T13:01:11Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0/', 'start': {'date-parts': [[2017, 1, 5]], 'date-time': '2017-01-05T00:00:00Z', 'timestamp': 1483574400000}}; {'url': 'http://creativecommons.org/licenses/by/4.0/', 'start': {'date-parts': [[2017, 1, 5]], 'date-time': '2017-01-05T00:00:00Z', 'timestamp': 1483574400000}}",2017,,2020-05-14T12:35:51Z
