doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/s12889-015-2663-8,The analysis of factors affecting municipal employees’ willingness to report to work during an influenza pandemic by means of the extended parallel process model (EPPM),Carolin von Gottberg; Silvia Krumm; Franz Porzsolt; Reinhold Kilian,2016-12-01,16,1,,26,14,Springer Science and Business Media LLC,,"{'given': 'Carolin', 'family': 'von Gottberg', 'orcid': '', 'full_name': 'Carolin von Gottberg'}; {'given': 'Silvia', 'family': 'Krumm', 'orcid': '', 'full_name': 'Silvia Krumm'}; {'given': 'Franz', 'family': 'Porzsolt', 'orcid': '', 'full_name': 'Franz Porzsolt'}; {'given': 'Reinhold', 'family': 'Kilian', 'orcid': '', 'full_name': 'Reinhold Kilian'}",2025-11-02T12:31:19.204768,2016-01-12T10:35:26Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 1, 12]], 'date-time': '2016-01-12T00:00:00Z', 'timestamp': 1452556800000}}",2016,,2022-06-01T08:56:58Z
10.1186/s12889-015-2655-8,Estimating the potential contribution of stroke treatments and preventative policies to reduce the stroke and ischemic heart disease mortality in Turkey up to 2032: a modelling study,Duygu Islek; Kaan Sozmen; Belgin Unal; Maria Guzman-Castillo; Ilonca Vaartjes; Julia Critchley; Simon Capewell; Martin O’Flaherty,2016-12-01,16,1,,46,7,Springer Science and Business Media LLC,,"{'given': 'Duygu', 'family': 'Islek', 'orcid': '', 'full_name': 'Duygu Islek'}; {'given': 'Kaan', 'family': 'Sozmen', 'orcid': '', 'full_name': 'Kaan Sozmen'}; {'given': 'Belgin', 'family': 'Unal', 'orcid': '', 'full_name': 'Belgin Unal'}; {'given': 'Maria', 'family': 'Guzman-Castillo', 'orcid': '', 'full_name': 'Maria Guzman-Castillo'}; {'given': 'Ilonca', 'family': 'Vaartjes', 'orcid': '', 'full_name': 'Ilonca Vaartjes'}; {'given': 'Julia', 'family': 'Critchley', 'orcid': '', 'full_name': 'Julia Critchley'}; {'given': 'Simon', 'family': 'Capewell', 'orcid': '', 'full_name': 'Simon Capewell'}; {'given': 'Martin', 'family': 'O’Flaherty', 'orcid': '', 'full_name': 'Martin O’Flaherty'}",2025-11-02T12:31:19.204792,2016-01-19T00:28:27Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2016,,2024-06-13T21:27:32Z
10.1186/s12889-016-2735-4,Sexual violence and general functioning among formerly abducted girls in Northern Uganda: the mediating roles of stigma and community relations - the WAYS study,Kennedy Amone-P’Olak; Tlholego Molemane Lekhutlile; Emilio Ovuga; Rosemary Ann Abbott; Richard Meiser-Stedman; David Gage Stewart; Peter Brian Jones,2016-12-01,16,1,,64,22,Springer Science and Business Media LLC,,"{'given': 'Kennedy', 'family': 'Amone-P’Olak', 'orcid': '', 'full_name': 'Kennedy Amone-P’Olak'}; {'given': 'Tlholego Molemane', 'family': 'Lekhutlile', 'orcid': '', 'full_name': 'Tlholego Molemane Lekhutlile'}; {'given': 'Emilio', 'family': 'Ovuga', 'orcid': '', 'full_name': 'Emilio Ovuga'}; {'given': 'Rosemary Ann', 'family': 'Abbott', 'orcid': '', 'full_name': 'Rosemary Ann Abbott'}; {'given': 'Richard', 'family': 'Meiser-Stedman', 'orcid': '', 'full_name': 'Richard Meiser-Stedman'}; {'given': 'David Gage', 'family': 'Stewart', 'orcid': '', 'full_name': 'David Gage Stewart'}; {'given': 'Peter Brian', 'family': 'Jones', 'orcid': '', 'full_name': 'Peter Brian Jones'}",2025-11-02T12:31:19.204840,2016-01-22T10:51:35Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 1, 22]], 'date-time': '2016-01-22T00:00:00Z', 'timestamp': 1453420800000}}",2016,,2017-09-22T22:38:03Z
10.1186/s12889-016-2754-1,Cost- effectiveness of HPV vaccination regime: comparing twice versus thrice vaccinations dose regime among adolescent girls in Malaysia,Syed Aljunid; Nimetcan Mehmet Orhun; Amrizal M Nur; Mohd Rushdan Md Noor; Sharifa Ezat Wan Puteh,2016-01-23,16,1,,71,9,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                <jats:title>Background</jats:title>
                <jats:p>The HPV vaccine was introduced to Malaysian national immunization programme in 2010. The current implementation age of HPV vaccination in Malaysian is at the age of 13 years school girls, given according to a 3 doses protocol which may complicate implementation and compliance. Aim of the study is to determine the cost-effectiveness of HPV vaccination regime comparing twice versus thrice HPV vaccinations dose regime among adolescent girls in Malaysia.</jats:p>
              </jats:sec><jats:sec>
                <jats:title>Methods</jats:title>
                <jats:p>A Markov cohort model reflecting the natural history of HPV infection accounting for oncogenic and low-risk HPV was adapted for 13 year old Malaysian girls cohort (<jats:italic>n</jats:italic> = 274,050). Transition probabilities, utilities values, epidemiological and cost data were sourced from published literature and local data. Vaccine effectiveness was based on overall efficacy reported from 3-doses clinical trials, with the assumption that the 2-doses is non-inferior to the 3-doses allowing overall efficacy to be inferred from the 3-doses immunogenicity data. Price parity and life-long protection were assumed. The payer perspective was adopted, with appropriate discounting for costs (3 %) and outcomes (3 %). One way sensitivity analysis was conducted. The sensitivity analysis on cost of vaccine, vaccine coverage and discount rate with a 2-doses protocol was performed.</jats:p>
              </jats:sec><jats:sec>
                <jats:title>Result</jats:title>
                <jats:p>The 3-doses and 2-doses regimes showed same number of Cervical Cancers averted (361 cases); QALYs saved at 7,732,266. However, the lifetime protection under the 2-doses regime, showed a significant cost-savings of RM 36, 722,700 compared to the 3-doses scheme. The MOH Malaysia could vaccinate 137,025 more girls in this country using saving 2-doses regime vaccination programme. The model predicted that 2-doses HPV vaccination schemes can avoid additional 180 Cervical Cancers and 63 deaths compare to 3-doses.</jats:p>
              </jats:sec><jats:sec>
                <jats:title>Conclusion</jats:title>
                <jats:p>A 2-doses HPV vaccination scheme may enable Malaysian women to be protected at a lower cost than that achievable under a 3-doses scheme, while avoiding the same number of Cervical Cancer cases and deaths. Using the saving money with 2-doses, more Cervical Cancers and deaths can be avoided.</jats:p>
              </jats:sec>","{'given': 'Syed', 'family': 'Aljunid', 'orcid': '', 'full_name': 'Syed Aljunid'}; {'given': 'Nimetcan Mehmet', 'family': 'Orhun', 'orcid': '', 'full_name': 'Nimetcan Mehmet Orhun'}; {'given': 'Amrizal M', 'family': 'Nur', 'orcid': '', 'full_name': 'Amrizal M Nur'}; {'given': 'Mohd Rushdan Md', 'family': 'Noor', 'orcid': '', 'full_name': 'Mohd Rushdan Md Noor'}; {'given': 'Sharifa Ezat', 'family': 'Wan Puteh', 'orcid': '', 'full_name': 'Sharifa Ezat Wan Puteh'}",2025-11-02T12:31:19.204852,2016-01-23T13:34:26Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2016, 1, 23]], 'date-time': '2016-01-23T00:00:00Z', 'timestamp': 1453507200000}}; {'url': 'https://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2016, 1, 23]], 'date-time': '2016-01-23T00:00:00Z', 'timestamp': 1453507200000}}",2016,,2024-09-12T01:02:46Z
10.1186/s12889-016-2715-8,"Cancer mortality in the West Bank, Occupied Palestinian Territory",Niveen M. E. Abu-Rmeileh; Emilio Antonio Luca Gianicolo; Antonella Bruni; Suzan Mitwali; Maurizio Portaluri; Jawad Bitar; Mutaem Hamad; Rita Giacaman; Maria Angela Vigotti,2016-12-01,16,1,,76,15,Springer Science and Business Media LLC,,"{'given': 'Niveen M. E.', 'family': 'Abu-Rmeileh', 'orcid': '', 'full_name': 'Niveen M. E. Abu-Rmeileh'}; {'given': 'Emilio Antonio Luca', 'family': 'Gianicolo', 'orcid': '', 'full_name': 'Emilio Antonio Luca Gianicolo'}; {'given': 'Antonella', 'family': 'Bruni', 'orcid': '', 'full_name': 'Antonella Bruni'}; {'given': 'Suzan', 'family': 'Mitwali', 'orcid': '', 'full_name': 'Suzan Mitwali'}; {'given': 'Maurizio', 'family': 'Portaluri', 'orcid': '', 'full_name': 'Maurizio Portaluri'}; {'given': 'Jawad', 'family': 'Bitar', 'orcid': '', 'full_name': 'Jawad Bitar'}; {'given': 'Mutaem', 'family': 'Hamad', 'orcid': '', 'full_name': 'Mutaem Hamad'}; {'given': 'Rita', 'family': 'Giacaman', 'orcid': '', 'full_name': 'Rita Giacaman'}; {'given': 'Maria Angela', 'family': 'Vigotti', 'orcid': '', 'full_name': 'Maria Angela Vigotti'}",2025-11-02T12:31:19.204867,2016-01-26T05:05:06Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 1, 26]], 'date-time': '2016-01-26T00:00:00Z', 'timestamp': 1453766400000}}",2016,,2022-06-02T12:25:10Z
10.1186/s12889-016-2741-6,Shedding light on research participation effects in behaviour change trials: a qualitative study examining research participant experiences,Virginia MacNeill; Marian Foley; Alan Quirk; Jim McCambridge,2016-12-01,16,1,,91,24,Springer Science and Business Media LLC,,"{'given': 'Virginia', 'family': 'MacNeill', 'orcid': '', 'full_name': 'Virginia MacNeill'}; {'given': 'Marian', 'family': 'Foley', 'orcid': '', 'full_name': 'Marian Foley'}; {'given': 'Alan', 'family': 'Quirk', 'orcid': '', 'full_name': 'Alan Quirk'}; {'given': 'Jim', 'family': 'McCambridge', 'orcid': '', 'full_name': 'Jim McCambridge'}",2025-11-02T12:31:19.204877,2016-01-29T11:41:25Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 1, 29]], 'date-time': '2016-01-29T00:00:00Z', 'timestamp': 1454025600000}}",2016,,2017-09-22T22:31:05Z
10.1186/s12889-016-2758-x,Vitamin D deficiency is associated with high prevalence of diabetes in Kuwaiti adults: results from a national survey,Fang Fang Zhang; Suad Al Hooti; Sameer Al Zenki; Husam Alomirah; Kazi M Jamil; Aravinda Rao; Nasser Al Jahmah; Edward Saltzman; Lynne M. Ausman,2016-12-01,16,1,,100,51,Springer Science and Business Media LLC,,"{'given': 'Fang Fang', 'family': 'Zhang', 'orcid': '', 'full_name': 'Fang Fang Zhang'}; {'given': 'Suad', 'family': 'Al Hooti', 'orcid': '', 'full_name': 'Suad Al Hooti'}; {'given': 'Sameer', 'family': 'Al Zenki', 'orcid': '', 'full_name': 'Sameer Al Zenki'}; {'given': 'Husam', 'family': 'Alomirah', 'orcid': '', 'full_name': 'Husam Alomirah'}; {'given': 'Kazi M', 'family': 'Jamil', 'orcid': '', 'full_name': 'Kazi M Jamil'}; {'given': 'Aravinda', 'family': 'Rao', 'orcid': '', 'full_name': 'Aravinda Rao'}; {'given': 'Nasser', 'family': 'Al Jahmah', 'orcid': '', 'full_name': 'Nasser Al Jahmah'}; {'given': 'Edward', 'family': 'Saltzman', 'orcid': '', 'full_name': 'Edward Saltzman'}; {'given': 'Lynne M.', 'family': 'Ausman', 'orcid': '', 'full_name': 'Lynne M. Ausman'}",2025-11-02T12:31:19.204891,2016-02-01T16:43:28Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2016,,2023-08-16T18:08:11Z
10.1186/s12889-016-2777-7,Work-related musculoskeletal disorders and ergonomic risk factors in special education teachers and teacher’s aides,Hsin-Yi Kathy Cheng; Man-Ting Wong; Yu-Chung Yu; Yan-Ying Ju,2016-12-01,16,1,,137,36,Springer Science and Business Media LLC,,"{'given': 'Hsin-Yi Kathy', 'family': 'Cheng', 'orcid': '', 'full_name': 'Hsin-Yi Kathy Cheng'}; {'given': 'Man-Ting', 'family': 'Wong', 'orcid': '', 'full_name': 'Man-Ting Wong'}; {'given': 'Yu-Chung', 'family': 'Yu', 'orcid': '', 'full_name': 'Yu-Chung Yu'}; {'given': 'Yan-Ying', 'family': 'Ju', 'orcid': '', 'full_name': 'Yan-Ying Ju'}",2025-11-02T12:31:19.204901,2016-02-10T15:22:38Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 2, 10]], 'date-time': '2016-02-10T00:00:00Z', 'timestamp': 1455062400000}}",2016,,2024-06-14T08:35:55Z
10.1186/s12889-016-2763-0,Variations in schools’ commitment to health and implementation of health improvement activities: a cross-sectional study of secondary schools in Wales,Graham F. Moore; Hannah J. Littlecott; Adam Fletcher; Gillian Hewitt; Simon Murphy,2016-12-01,16,1,,138,12,Springer Science and Business Media LLC,,"{'given': 'Graham F.', 'family': 'Moore', 'orcid': '', 'full_name': 'Graham F. Moore'}; {'given': 'Hannah J.', 'family': 'Littlecott', 'orcid': '', 'full_name': 'Hannah J. Littlecott'}; {'given': 'Adam', 'family': 'Fletcher', 'orcid': '', 'full_name': 'Adam Fletcher'}; {'given': 'Gillian', 'family': 'Hewitt', 'orcid': '', 'full_name': 'Gillian Hewitt'}; {'given': 'Simon', 'family': 'Murphy', 'orcid': '', 'full_name': 'Simon Murphy'}",2025-11-02T12:31:19.204911,2016-02-10T18:04:08Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2016, 2, 10]], 'date-time': '2016-02-10T00:00:00Z', 'timestamp': 1455062400000}}",2016,,2019-09-04T12:13:53Z
10.1186/s12889-016-2811-9,Facilitators for the development and implementation of health promoting policy and programs – a scoping review at the local community level,Daniel Weiss; Monica Lillefjell; Eva Magnus,2016-12-01,16,1,,140,58,Springer Science and Business Media LLC,,"{'given': 'Daniel', 'family': 'Weiss', 'orcid': '', 'full_name': 'Daniel Weiss'}; {'given': 'Monica', 'family': 'Lillefjell', 'orcid': '', 'full_name': 'Monica Lillefjell'}; {'given': 'Eva', 'family': 'Magnus', 'orcid': '', 'full_name': 'Eva Magnus'}",2025-11-02T12:31:19.204932,2016-02-12T00:24:49Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,,2016,,2020-09-15T08:44:51Z
