doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-4-1,The reporting of theoretical health risks by the media: Canadian newspaper reporting of potential blood transmission of Creutzfeldt-Jakob disease,Kumanan Wilson; Catherine Code; Christopher Dornan; Nadya Ahmad; Paul Hébert; Ian Graham,2004-01-05,4,1,,1,84,Springer Science and Business Media LLC,,"{'given': 'Kumanan', 'family': 'Wilson', 'orcid': '', 'full_name': 'Kumanan Wilson'}; {'given': 'Catherine', 'family': 'Code', 'orcid': '', 'full_name': 'Catherine Code'}; {'given': 'Christopher', 'family': 'Dornan', 'orcid': '', 'full_name': 'Christopher Dornan'}; {'given': 'Nadya', 'family': 'Ahmad', 'orcid': '', 'full_name': 'Nadya Ahmad'}; {'given': 'Paul', 'family': 'Hébert', 'orcid': '', 'full_name': 'Paul Hébert'}; {'given': 'Ian', 'family': 'Graham', 'orcid': '', 'full_name': 'Ian Graham'}",2025-11-02T12:36:39.930631,2004-01-10T07:20:04Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 1, 5]], 'date-time': '2004-01-05T00:00:00Z', 'timestamp': 1073260800000}}",2004,,2024-09-13T16:30:43Z
10.1186/1471-2458-4-2,"Prevalence, and associated risk factors, of self-reported diabetes mellitus in a sample of adult urban population in Greece: MEDICAL Exit Poll Research in Salamis (MEDICAL EXPRESS 2002)",Aristofanis Gikas; Alexios Sotiropoulos; Demosthenes Panagiotakos; Theodoros Peppas; Eystathios Skliros; Stavros Pappas,2004-02-14,4,1,,2,38,Springer Science and Business Media LLC,,"{'given': 'Aristofanis', 'family': 'Gikas', 'orcid': '', 'full_name': 'Aristofanis Gikas'}; {'given': 'Alexios', 'family': 'Sotiropoulos', 'orcid': '', 'full_name': 'Alexios Sotiropoulos'}; {'given': 'Demosthenes', 'family': 'Panagiotakos', 'orcid': '', 'full_name': 'Demosthenes Panagiotakos'}; {'given': 'Theodoros', 'family': 'Peppas', 'orcid': '', 'full_name': 'Theodoros Peppas'}; {'given': 'Eystathios', 'family': 'Skliros', 'orcid': '', 'full_name': 'Eystathios Skliros'}; {'given': 'Stavros', 'family': 'Pappas', 'orcid': '', 'full_name': 'Stavros Pappas'}",2025-11-02T12:36:39.930694,2004-02-20T07:22:09Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 2, 14]], 'date-time': '2004-02-14T00:00:00Z', 'timestamp': 1076716800000}}",2004,,2024-09-13T16:32:14Z
10.1186/1471-2458-4-3,Medical care usage and self-rated mental health,James E Rohrer,2004-02-23,4,1,,3,12,Springer Science and Business Media LLC,,"{'given': 'James E', 'family': 'Rohrer', 'orcid': '', 'full_name': 'James E Rohrer'}",2025-11-02T12:36:39.930734,2004-02-25T07:22:06Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 2, 23]], 'date-time': '2004-02-23T00:00:00Z', 'timestamp': 1077494400000}}",2004,,2024-09-13T16:30:51Z
10.1186/1471-2458-4-4,A survey of compliance: Medicaid's mandated blood lead screenings for children age 12–18 months in Nebraska,Marlene Wilken; Sarah Currier; Carla Abel-Zieg; Linda A Brady,2004-02-23,4,1,,4,4,Springer Science and Business Media LLC,,"{'given': 'Marlene', 'family': 'Wilken', 'orcid': '', 'full_name': 'Marlene Wilken'}; {'given': 'Sarah', 'family': 'Currier', 'orcid': '', 'full_name': 'Sarah Currier'}; {'given': 'Carla', 'family': 'Abel-Zieg', 'orcid': '', 'full_name': 'Carla Abel-Zieg'}; {'given': 'Linda A', 'family': 'Brady', 'orcid': '', 'full_name': 'Linda A Brady'}",2025-11-02T12:36:39.930799,2004-02-25T07:22:06Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 2, 23]], 'date-time': '2004-02-23T00:00:00Z', 'timestamp': 1077494400000}}",2004,,2024-09-13T16:30:56Z
10.1186/1471-2458-4-5,Validation of the diagnosis of autism in general practitioner records,Eric Fombonne; Lisa Heavey; Liam Smeeth; Laura C Rodrigues; Claire Cook; Peter G Smith; Linyan Meng; Andrew J Hall,2004-03-03,4,1,,5,104,Springer Science and Business Media LLC,,"{'given': 'Eric', 'family': 'Fombonne', 'orcid': '', 'full_name': 'Eric Fombonne'}; {'given': 'Lisa', 'family': 'Heavey', 'orcid': '', 'full_name': 'Lisa Heavey'}; {'given': 'Liam', 'family': 'Smeeth', 'orcid': '', 'full_name': 'Liam Smeeth'}; {'given': 'Laura C', 'family': 'Rodrigues', 'orcid': '', 'full_name': 'Laura C Rodrigues'}; {'given': 'Claire', 'family': 'Cook', 'orcid': '', 'full_name': 'Claire Cook'}; {'given': 'Peter G', 'family': 'Smith', 'orcid': '', 'full_name': 'Peter G Smith'}; {'given': 'Linyan', 'family': 'Meng', 'orcid': '', 'full_name': 'Linyan Meng'}; {'given': 'Andrew J', 'family': 'Hall', 'orcid': '', 'full_name': 'Andrew J Hall'}",2025-11-02T12:36:39.930848,2004-03-09T07:23:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 3, 3]], 'date-time': '2004-03-03T00:00:00Z', 'timestamp': 1078272000000}}",2004,,2024-09-13T16:31:01Z
10.1186/1471-2458-4-6,Measuring the effects of acupuncture and homoeopathy in general practice: An uncontrolled prospective documentation approach,Corina Güthlin; Oliver Lange; Harald Walach,2004-03-04,4,1,,6,55,Springer Science and Business Media LLC,,"{'given': 'Corina', 'family': 'Güthlin', 'orcid': '', 'full_name': 'Corina Güthlin'}; {'given': 'Oliver', 'family': 'Lange', 'orcid': '', 'full_name': 'Oliver Lange'}; {'given': 'Harald', 'family': 'Walach', 'orcid': '', 'full_name': 'Harald Walach'}",2025-11-02T12:36:39.930884,2004-03-09T07:23:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 3, 4]], 'date-time': '2004-03-04T00:00:00Z', 'timestamp': 1078358400000}}",2004,,2024-09-13T16:31:27Z
10.1186/1471-2458-4-7,Health and health care utilisation among asylum seekers and refugees in the Netherlands: design of a study,Annette AM Gerritsen; Inge Bramsen; Walter Devillé; Loes HM van Willigen; Johannes E Hovens; Henk M van der Ploeg,2004-03-10,4,1,,7,28,Springer Science and Business Media LLC,,"{'given': 'Annette AM', 'family': 'Gerritsen', 'orcid': '', 'full_name': 'Annette AM Gerritsen'}; {'given': 'Inge', 'family': 'Bramsen', 'orcid': '', 'full_name': 'Inge Bramsen'}; {'given': 'Walter', 'family': 'Devillé', 'orcid': '', 'full_name': 'Walter Devillé'}; {'given': 'Loes HM', 'family': 'van Willigen', 'orcid': '', 'full_name': 'Loes HM van Willigen'}; {'given': 'Johannes E', 'family': 'Hovens', 'orcid': '', 'full_name': 'Johannes E Hovens'}; {'given': 'Henk M', 'family': 'van der Ploeg', 'orcid': '', 'full_name': 'Henk M van der Ploeg'}",2025-11-02T12:36:39.930925,2004-03-13T07:20:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 3, 10]], 'date-time': '2004-03-10T00:00:00Z', 'timestamp': 1078876800000}}",2004,,2024-09-13T16:33:39Z
10.1186/1471-2458-4-9,Prevalence of hyperuricemia and relation of serum uric acid with cardiovascular risk factors in a developing country,D Conen; V Wietlisbach; P Bovet; C Shamlaye; W Riesen; F Paccaud; M Burnier,2004-03-25,4,1,,9,212,Springer Science and Business Media LLC,,"{'given': 'D', 'family': 'Conen', 'orcid': '', 'full_name': 'D Conen'}; {'given': 'V', 'family': 'Wietlisbach', 'orcid': '', 'full_name': 'V Wietlisbach'}; {'given': 'P', 'family': 'Bovet', 'orcid': '', 'full_name': 'P Bovet'}; {'given': 'C', 'family': 'Shamlaye', 'orcid': '', 'full_name': 'C Shamlaye'}; {'given': 'W', 'family': 'Riesen', 'orcid': '', 'full_name': 'W Riesen'}; {'given': 'F', 'family': 'Paccaud', 'orcid': '', 'full_name': 'F Paccaud'}; {'given': 'M', 'family': 'Burnier', 'orcid': '', 'full_name': 'M Burnier'}",2025-11-02T12:36:39.930970,2004-03-30T06:23:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 3, 25]], 'date-time': '2004-03-25T00:00:00Z', 'timestamp': 1080172800000}}",2004,,2024-09-13T16:31:09Z
10.1186/1471-2458-4-8,Reliability of sickness certificates in detecting potential sick leave reduction by modifying working conditions: a clinical epidemiology study,Nils Fleten; Roar Johnsen; Bente Skipenes Østrem,2004-03-25,4,1,,8,5,Springer Science and Business Media LLC,,"{'given': 'Nils', 'family': 'Fleten', 'orcid': '', 'full_name': 'Nils Fleten'}; {'given': 'Roar', 'family': 'Johnsen', 'orcid': '', 'full_name': 'Roar Johnsen'}; {'given': 'Bente Skipenes', 'family': 'Østrem', 'orcid': '', 'full_name': 'Bente Skipenes Østrem'}",2025-11-02T12:36:39.931005,2004-03-30T06:23:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 3, 25]], 'date-time': '2004-03-25T00:00:00Z', 'timestamp': 1080172800000}}",2004,,2024-09-13T16:31:57Z
10.1186/1471-2458-4-10,"""New Choices"" for women with addictions: perceptions of program participants",Wendy Sword; Alison Niccols; Aimei Fan,2004-04-15,4,1,,10,25,Springer Science and Business Media LLC,,"{'given': 'Wendy', 'family': 'Sword', 'orcid': '', 'full_name': 'Wendy Sword'}; {'given': 'Alison', 'family': 'Niccols', 'orcid': '', 'full_name': 'Alison Niccols'}; {'given': 'Aimei', 'family': 'Fan', 'orcid': '', 'full_name': 'Aimei Fan'}",2025-11-02T12:36:39.931039,2004-04-17T06:22:48Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2004, 4, 15]], 'date-time': '2004-04-15T00:00:00Z', 'timestamp': 1081987200000}}",2004,,2024-09-13T16:31:20Z
