doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-1-1,The potential for research-based information in public health: Identifying unrecognised information needs,Louise Forsetlund; Arild Bjørndal,2001-01-30,1,1,,1,27,Springer Science and Business Media LLC,,"{'given': 'Louise', 'family': 'Forsetlund', 'orcid': '', 'full_name': 'Louise Forsetlund'}; {'given': 'Arild', 'family': 'Bjørndal', 'orcid': '', 'full_name': 'Arild Bjørndal'}",2025-11-02T12:37:35.384167,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 1, 30]], 'date-time': '2001-01-30T00:00:00Z', 'timestamp': 980812800000}}; {'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 1, 30]], 'date-time': '2001-01-30T00:00:00Z', 'timestamp': 980812800000}}",2001,,2024-04-25T15:08:06Z
10.1186/1471-2458-1-2,A case-control study of autism and mumps-measles-rubella vaccination using the general practice research database: design and methodology,Liam Smeeth; Andrew J Hall; Eric Fombonne; Laura C Rodrigues; Xiangning Huang; Peter G Smith,2001-02-15,1,1,,2,26,Springer Science and Business Media LLC,,"{'given': 'Liam', 'family': 'Smeeth', 'orcid': '', 'full_name': 'Liam Smeeth'}; {'given': 'Andrew J', 'family': 'Hall', 'orcid': '', 'full_name': 'Andrew J Hall'}; {'given': 'Eric', 'family': 'Fombonne', 'orcid': '', 'full_name': 'Eric Fombonne'}; {'given': 'Laura C', 'family': 'Rodrigues', 'orcid': '', 'full_name': 'Laura C Rodrigues'}; {'given': 'Xiangning', 'family': 'Huang', 'orcid': '', 'full_name': 'Xiangning Huang'}; {'given': 'Peter G', 'family': 'Smith', 'orcid': '', 'full_name': 'Peter G Smith'}",2025-11-02T12:37:35.384233,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 2, 15]], 'date-time': '2001-02-15T00:00:00Z', 'timestamp': 982195200000}}; {'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 2, 15]], 'date-time': '2001-02-15T00:00:00Z', 'timestamp': 982195200000}}",2001,,2024-04-25T15:08:15Z
10.1186/1471-2458-1-3,Sex differences in risk factors for coronary heart disease: a study in a Brazilian population,Vera S Castanho; Letícia S Oliveira; Hildete P Pinheiro; Helena CF Oliveira; Eliana C de Faria,2001-04-03,1,1,,3,17,Springer Science and Business Media LLC,,"{'given': 'Vera S', 'family': 'Castanho', 'orcid': '', 'full_name': 'Vera S Castanho'}; {'given': 'Letícia S', 'family': 'Oliveira', 'orcid': '', 'full_name': 'Letícia S Oliveira'}; {'given': 'Hildete P', 'family': 'Pinheiro', 'orcid': '', 'full_name': 'Hildete P Pinheiro'}; {'given': 'Helena CF', 'family': 'Oliveira', 'orcid': '', 'full_name': 'Helena CF Oliveira'}; {'given': 'Eliana C', 'family': 'de Faria', 'orcid': '', 'full_name': 'Eliana C de Faria'}",2025-11-02T12:37:35.384282,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 4, 3]], 'date-time': '2001-04-03T00:00:00Z', 'timestamp': 986256000000}}; {'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 4, 3]], 'date-time': '2001-04-03T00:00:00Z', 'timestamp': 986256000000}}",2001,,2024-04-25T15:07:59Z
10.1186/1471-2458-1-4,Encouraging good antimicrobial prescribing practice: A review of antibiotic prescribing policies used in the South East Region of England,Philip J Wiffen; Richard T Mayon White,2001-05-17,1,1,,4,9,Springer Science and Business Media LLC,,"{'given': 'Philip J', 'family': 'Wiffen', 'orcid': '', 'full_name': 'Philip J Wiffen'}; {'given': 'Richard T', 'family': 'Mayon White', 'orcid': '', 'full_name': 'Richard T Mayon White'}",2025-11-02T12:37:35.384320,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 5, 17]], 'date-time': '2001-05-17T00:00:00Z', 'timestamp': 990057600000}}; {'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 5, 17]], 'date-time': '2001-05-17T00:00:00Z', 'timestamp': 990057600000}}",2001,,2024-04-25T15:08:08Z
10.1186/1471-2458-1-5,Brief report on the effect of providing single versus assorted brand name condoms to hospital patients: a descriptive study,James L Williams; Carol J Christensen; Henry H Cagle; Chriss E Homan,2001-06-29,1,1,,5,6,Springer Science and Business Media LLC,,"{'given': 'James L', 'family': 'Williams', 'orcid': '', 'full_name': 'James L Williams'}; {'given': 'Carol J', 'family': 'Christensen', 'orcid': '', 'full_name': 'Carol J Christensen'}; {'given': 'Henry H', 'family': 'Cagle', 'orcid': '', 'full_name': 'Henry H Cagle'}; {'given': 'Chriss E', 'family': 'Homan', 'orcid': '', 'full_name': 'Chriss E Homan'}",2025-11-02T12:37:35.384357,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 6, 29]], 'date-time': '2001-06-29T00:00:00Z', 'timestamp': 993772800000}}; {'url': 'https://www.springernature.com/gp/researchers/text-and-data-mining', 'start': {'date-parts': [[2001, 6, 29]], 'date-time': '2001-06-29T00:00:00Z', 'timestamp': 993772800000}}",2001,,2024-04-25T15:08:19Z
10.1186/1471-2458-1-6,Association of Down's syndrome and water fluoride level: a systematic review of the evidence,Penny Whiting; Marian McDonagh; Jos Kleijnen,2001-07-24,1,1,,6,17,Springer Science and Business Media LLC,,"{'given': 'Penny', 'family': 'Whiting', 'orcid': '', 'full_name': 'Penny Whiting'}; {'given': 'Marian', 'family': 'McDonagh', 'orcid': '', 'full_name': 'Marian McDonagh'}; {'given': 'Jos', 'family': 'Kleijnen', 'orcid': '', 'full_name': 'Jos Kleijnen'}",2025-11-02T12:37:35.384392,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2001, 7, 24]], 'date-time': '2001-07-24T00:00:00Z', 'timestamp': 995932800000}}",2001,,2024-09-13T16:37:58Z
10.1186/1471-2458-1-7,"Korean women: breast cancer knowledge, attitudes and behaviors",Georgia R Sadler; Lisa T Ryujin; Celine Marie Ko; Emily Nguyen,2001-08-13,1,1,,7,37,Springer Science and Business Media LLC,,"{'given': 'Georgia R', 'family': 'Sadler', 'orcid': '', 'full_name': 'Georgia R Sadler'}; {'given': 'Lisa T', 'family': 'Ryujin', 'orcid': '', 'full_name': 'Lisa T Ryujin'}; {'given': 'Celine Marie', 'family': 'Ko', 'orcid': '', 'full_name': 'Celine Marie Ko'}; {'given': 'Emily', 'family': 'Nguyen', 'orcid': '', 'full_name': 'Emily Nguyen'}",2025-11-02T12:37:35.384429,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2001, 8, 13]], 'date-time': '2001-08-13T00:00:00Z', 'timestamp': 997660800000}}",2001,,2024-09-13T16:38:09Z
10.1186/1471-2458-1-8,A prospective study of rural drinking water quality and acute gastrointestinal illness,Barbara Strauss; Will King; Arthur Ley; John R Hoey,2001-08-29,1,1,,8,47,Springer Science and Business Media LLC,,"{'given': 'Barbara', 'family': 'Strauss', 'orcid': '', 'full_name': 'Barbara Strauss'}; {'given': 'Will', 'family': 'King', 'orcid': '', 'full_name': 'Will King'}; {'given': 'Arthur', 'family': 'Ley', 'orcid': '', 'full_name': 'Arthur Ley'}; {'given': 'John R', 'family': 'Hoey', 'orcid': '', 'full_name': 'John R Hoey'}",2025-11-02T12:37:35.384464,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2001, 8, 29]], 'date-time': '2001-08-29T00:00:00Z', 'timestamp': 999043200000}}",2001,,2024-09-13T16:38:20Z
10.1186/1471-2458-1-9,Using automated medical records for rapid identification of illness syndromes (syndromic surveillance): the example of lower respiratory infection,Ross Lazarus; Ken P Kleinman; Inna Dashevsky; Alfred DeMaria; Richard Platt,2001-10-22,1,1,,9,108,Springer Science and Business Media LLC,,"{'given': 'Ross', 'family': 'Lazarus', 'orcid': '', 'full_name': 'Ross Lazarus'}; {'given': 'Ken P', 'family': 'Kleinman', 'orcid': '', 'full_name': 'Ken P Kleinman'}; {'given': 'Inna', 'family': 'Dashevsky', 'orcid': '', 'full_name': 'Inna Dashevsky'}; {'given': 'Alfred', 'family': 'DeMaria', 'orcid': '', 'full_name': 'Alfred DeMaria'}; {'given': 'Richard', 'family': 'Platt', 'orcid': '', 'full_name': 'Richard Platt'}",2025-11-02T12:37:35.384502,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2001, 10, 22]], 'date-time': '2001-10-22T00:00:00Z', 'timestamp': 1003708800000}}",2001,,2024-09-13T16:38:25Z
10.1186/1471-2458-1-10,Independent predictors of breastfeeding intention in a disadvantaged population of pregnant women,Rhona J Mclnnes; Janet G Love; David H Stone,2001-10-31,1,1,,10,37,Springer Science and Business Media LLC,,"{'given': 'Rhona J', 'family': 'Mclnnes', 'orcid': '', 'full_name': 'Rhona J Mclnnes'}; {'given': 'Janet G', 'family': 'Love', 'orcid': '', 'full_name': 'Janet G Love'}; {'given': 'David H', 'family': 'Stone', 'orcid': '', 'full_name': 'David H Stone'}",2025-11-02T12:37:35.384536,2002-10-11T18:40:44Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2001, 10, 31]], 'date-time': '2001-10-31T00:00:00Z', 'timestamp': 1004486400000}}",2001,,2024-09-13T16:37:42Z
