doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-5-1,Etiology and prognosis of pregnancy-related pelvic girdle pain; design of a longitudinal study,Janneke M Bastiaanssen; Rob A de Bie; Caroline HG Bastiaenen; Annie Heuts; Mariëlle EAL Kroese; Gerard GM Essed; Piet A van den Brandt,2005-01-03,5,1,,1,109,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Absence of knowledge of pregnancy-related pelvic girdle pain (PPGP) has prompted the start of a large cohort study in the Netherlands. The objective of this study was to investigate the prevalence and incidence of PPGP, to identify risk factors involved in the onset and to determine the prognosis of pregnancy-related pelvic girdle pain.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods/design</jats:title>
                        <jats:p>7,526 pregnant women of the southeast of the Netherlands participated in a prospective cohort study. During a 2-year period, they were recruited by midwives and gynecologists at 14 weeks of pregnancy. Participants completed a questionnaire at baseline, at 30 weeks of pregnancy, at 2 weeks after delivery, at 6 months after delivery and at 1 year after delivery. The study uses extensive questionnaires with questions ranging from physical complaints, limitations in activities, restriction in participation, work situation, demographics, lifestyle, pregnancy-related factors and psychosocial factors.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Discussion</jats:title>
                        <jats:p>This large-scale prospective cohort study will provide reliable insights in incidence, prevalence and factors related to etiology and prognosis of pregnancy-related pelvic girdle pain.</jats:p>
                     </jats:sec>","{'given': 'Janneke M', 'family': 'Bastiaanssen', 'orcid': '', 'full_name': 'Janneke M Bastiaanssen'}; {'given': 'Rob A', 'family': 'de Bie', 'orcid': '', 'full_name': 'Rob A de Bie'}; {'given': 'Caroline HG', 'family': 'Bastiaenen', 'orcid': '', 'full_name': 'Caroline HG Bastiaenen'}; {'given': 'Annie', 'family': 'Heuts', 'orcid': '', 'full_name': 'Annie Heuts'}; {'given': 'Mariëlle EAL', 'family': 'Kroese', 'orcid': '', 'full_name': 'Mariëlle EAL Kroese'}; {'given': 'Gerard GM', 'family': 'Essed', 'orcid': '', 'full_name': 'Gerard GM Essed'}; {'given': 'Piet A', 'family': 'van den Brandt', 'orcid': '', 'full_name': 'Piet A van den Brandt'}",2025-11-02T12:36:22.233906,2005-01-12T20:28:42Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 3]], 'date-time': '2005-01-03T00:00:00Z', 'timestamp': 1104710400000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 3]], 'date-time': '2005-01-03T00:00:00Z', 'timestamp': 1104710400000}}",2005,,2024-10-07T12:50:41Z
10.1186/1471-2458-5-2,Patients' request for and emergency physicians' prescription of antimicrobial prophylaxis for anthrax during the 2001 bioterrorism-related outbreak,Nkuchia M M'ikanatha; Kathleen G Julian; Allen R Kunselman; Robert C Aber; James T Rankin; Ebbing Lautenbach,2005-01-05,5,1,,2,4,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Inappropriate use of antibiotics by individuals worried about biological agent exposures during bioterrorism events is an important public health concern. However, little is documented about the extent to which individuals with self-identified risk of anthrax exposure approached physicians for antimicrobial prophylaxis during the 2001 bioterrorism attacks in the United States.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>We conducted a telephone survey of randomly selected members of the Pennsylvania Chapter of the American College of Emergency Physicians to assess patients' request for and emergency physicians' prescription of antimicrobial agents during the 2001 anthrax attacks.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>Ninety-seven physicians completed the survey. Sixty-four (66%) respondents had received requests from patients for anthrax prophylaxis; 16 (25%) of these physicians prescribed antibiotics to a total of 23 patients. Ten physicians prescribed ciprofloxacin while 8 physicians prescribed doxycycline.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusion</jats:title>
                        <jats:p>During the 2001 bioterrorist attacks, the majority of the emergency physicians we surveyed encountered patients who requested anthrax prophylaxis. Public fears may lead to a high demand for antibiotic prophylaxis during bioterrorism events. Elucidation of the relationship between public health response to outbreaks and outcomes would yield insights to ease burden on frontline clinicians and guide strategies to control inappropriate antibiotic allocation during bioterrorist events.</jats:p>
                     </jats:sec>","{'given': 'Nkuchia M', 'family': ""M'ikanatha"", 'orcid': '', 'full_name': ""Nkuchia M M'ikanatha""}; {'given': 'Kathleen G', 'family': 'Julian', 'orcid': '', 'full_name': 'Kathleen G Julian'}; {'given': 'Allen R', 'family': 'Kunselman', 'orcid': '', 'full_name': 'Allen R Kunselman'}; {'given': 'Robert C', 'family': 'Aber', 'orcid': '', 'full_name': 'Robert C Aber'}; {'given': 'James T', 'family': 'Rankin', 'orcid': '', 'full_name': 'James T Rankin'}; {'given': 'Ebbing', 'family': 'Lautenbach', 'orcid': '', 'full_name': 'Ebbing Lautenbach'}",2025-11-02T12:36:22.233970,2005-01-12T21:29:29Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 5]], 'date-time': '2005-01-05T00:00:00Z', 'timestamp': 1104883200000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 5]], 'date-time': '2005-01-05T00:00:00Z', 'timestamp': 1104883200000}}",2005,,2024-10-07T12:50:39Z
10.1186/1471-2458-5-3,Strategies to prevent HIV transmission among heterosexual African-American men,Ekere J Essien; Angela F Meshack; Ronald J Peters; Gbadebo O Ogungbade; Nora I Osemene,2005-01-07,5,1,,3,31,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>As part of qualitative research for developing a culturally sensitive and developmentally appropriate videotape-based HIV prevention intervention for heterosexual African- American men, six focus groups were conducted with thirty African-American men to determine their perceptions of AIDS as a threat to the African-American community, characteristics of past situations that have placed African Americans at risk for HIV infection, their personal high risk behaviors, and suggestions on how HIV intervention videotapes could be produced to achieve maximum levels of interest among African-American men in HIV training programs.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>The groups took place at a low-income housing project in Houston, Texas, a major epicenter for HIV/AIDS. Each group was audiotaped, transcribed, and analyzed using theme and domain analysis.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>The results revealed that low-income African-American men perceive HIV/AIDS as a threat to their community and they have placed themselves at risk of HIV infection based on unsafe sex practices, substance abuse, and lack of knowledge. They also cite lack of income to purchase condoms as a barrier to safe sex practice. They believe that HIV training programs should address these risk factors and that videotapes developed for prevention should offer a sensationalized look at the effects of HIV/AIDS on affected persons. They further believe that programs should be held in African-American communities and should include condoms to facilitate reduction of risk behaviors.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>The results indicate that the respondents taking part in this study believe that HIV and AIDS are continued threats to the African-American community because of sexual risk taking behavior, that is, failure to use condoms. Further, African-American men are having sex without condoms when having sex with women often when they are under the influence of alcohol or other mind-altering substances and they are having sex with men while incarcerated and become infected and once released resume unprotected sexual relations with women. According to the men, substance abuse is an important part of the problem of HIV in the African-American community. This is in keeping with research that shows that drug use, especially crack cocaine, is linked to sexual risk taking among African Americans and to increased likelihood of becoming infected with other sexually transmitted diseases (STDs) including HIV. Thus, interventions for men should address condom use, condom availability, skills for using condoms, eroticizing condoms and substance abuse prevention. Men in the present study also strongly recommended that HIV/AIDS videotaped messages should include footage of the sensational effects of the disease.</jats:p>
                     </jats:sec>","{'given': 'Ekere J', 'family': 'Essien', 'orcid': '', 'full_name': 'Ekere J Essien'}; {'given': 'Angela F', 'family': 'Meshack', 'orcid': '', 'full_name': 'Angela F Meshack'}; {'given': 'Ronald J', 'family': 'Peters', 'orcid': '', 'full_name': 'Ronald J Peters'}; {'given': 'Gbadebo O', 'family': 'Ogungbade', 'orcid': '', 'full_name': 'Gbadebo O Ogungbade'}; {'given': 'Nora I', 'family': 'Osemene', 'orcid': '', 'full_name': 'Nora I Osemene'}",2025-11-02T12:36:22.234020,2005-01-12T22:25:51Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 7]], 'date-time': '2005-01-07T00:00:00Z', 'timestamp': 1105056000000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 7]], 'date-time': '2005-01-07T00:00:00Z', 'timestamp': 1105056000000}}",2005,,2024-10-07T12:50:46Z
10.1186/1471-2458-5-4,Psychological distress among Bam earthquake survivors in Iran: a population-based study,Ali Montazeri; Hamid Baradaran; Sepideh Omidvari; Seyed Ali Azin; Mehdi Ebadi; Gholamreza Garmaroudi; Amir Mahmood Harirchi; Mohammad Shariati,2005-01-11,5,1,,4,94,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>An earthquake measuring 6.3 on the Richter scale struck the city of Bam in Iran on the 26th of December 2003 at 5.26 A.M. It was devastating, and left over 40,000 dead and around 30,000 injured. The profound tragedy of thousands killed has caused emotional and psychological trauma for tens of thousands of people who have survived. A study was carried out to assess psychological distress among Bam earthquake survivors and factors associated with severe mental health in those who survived the tragedy.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>This was a population-based study measuring psychological distress among the survivors of Bam earthquake in Iran. Using a multi-stage stratified sampling method a random sample of individuals aged 15 years and over living in Bam were interviewed. Psychological distress was measured using the 12-item General Health Questionnaire (GHQ-12).</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>In all 916 survivors were interviewed. The mean age of the respondents was 32.9 years (SD = 12.4), mostly were males (53%), married (66%) and had secondary school education (50%). Forty-one percent reported they lost 3 to 5 members of their family in the earthquake. In addition the findings showed that 58% of the respondents suffered from severe mental health as measured by the GHQ-12 and this was three times higher than reported psychological distress among the general population. There were significant differences between sub-groups of the study sample with regard to their psychological distress. The results of the logistic regression analysis also indicated that female gender; lower education, unemployment, and loss of family members were associated with severe psychological distress among earthquake victims.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusion</jats:title>
                        <jats:p>The study findings indicated that the amount of psychological distress among earthquake survivors was high and there is an urgent need to deliver mental health care to disaster victims in local medical settings and to reduce negative health impacts of the earthquake adequate psychological counseling is needed for those who survived the tragedy.</jats:p>
                     </jats:sec>","{'given': 'Ali', 'family': 'Montazeri', 'orcid': '', 'full_name': 'Ali Montazeri'}; {'given': 'Hamid', 'family': 'Baradaran', 'orcid': '', 'full_name': 'Hamid Baradaran'}; {'given': 'Sepideh', 'family': 'Omidvari', 'orcid': '', 'full_name': 'Sepideh Omidvari'}; {'given': 'Seyed Ali', 'family': 'Azin', 'orcid': '', 'full_name': 'Seyed Ali Azin'}; {'given': 'Mehdi', 'family': 'Ebadi', 'orcid': '', 'full_name': 'Mehdi Ebadi'}; {'given': 'Gholamreza', 'family': 'Garmaroudi', 'orcid': '', 'full_name': 'Gholamreza Garmaroudi'}; {'given': 'Amir Mahmood', 'family': 'Harirchi', 'orcid': '', 'full_name': 'Amir Mahmood Harirchi'}; {'given': 'Mohammad', 'family': 'Shariati', 'orcid': '', 'full_name': 'Mohammad Shariati'}",2025-11-02T12:36:22.234068,2005-01-14T18:09:30Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 11]], 'date-time': '2005-01-11T00:00:00Z', 'timestamp': 1105401600000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 11]], 'date-time': '2005-01-11T00:00:00Z', 'timestamp': 1105401600000}}",2005,,2024-10-07T12:50:59Z
10.1186/1471-2458-5-5,"Tetanus immunity in nursing home residents of Bolu, Turkey",Oguz Karabay; Fatma Ozkardes; Ali Tamer; Kazım Karaarslan,2005-01-12,5,1,,5,8,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Tetanus is a serious but vaccine-preventable disease and fatality rate of the disease is high in the neonates and the elderly. The aim of this study was to detect the tetanus antibody prevalence in the over sixty-year age residents of the nursing homes in Bolu.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>A voluntary-based study was done in the residents of two nursing homes in Bolu, Turkey. Blood samples were taken from 71 volunteers residing in there nursing homes. Tetanus IgG antibodies were measured by a commercial ELISA kit.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>Among overall subjects, only 11 (15.7 %) had the protective tetanus antibody titers at the time of the study. Totally, 10 subjects were examined in emergency rooms due to trauma or accidents within the last ten years and, four (40%) of them had protective antibody levels. Of the remaining 61 subjects only 7 (11%) had protective antibody levels (p &lt; 0.05) [Relative Risk = 3.49, 95% Confidence Interval 1.24–9.77].</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>Tetanus antibody level is below the protective level in the majority of the over-sixty-year-age subjects residing in the nursing homes. Each over sixty-year age person in our country should be vaccinated. Until this is accomplished, at least, nursing home residents should be vaccinated during registration.</jats:p>
                     </jats:sec>","{'given': 'Oguz', 'family': 'Karabay', 'orcid': '', 'full_name': 'Oguz Karabay'}; {'given': 'Fatma', 'family': 'Ozkardes', 'orcid': '', 'full_name': 'Fatma Ozkardes'}; {'given': 'Ali', 'family': 'Tamer', 'orcid': '', 'full_name': 'Ali Tamer'}; {'given': 'Kazım', 'family': 'Karaarslan', 'orcid': '', 'full_name': 'Kazım Karaarslan'}",2025-11-02T12:36:22.234109,2005-01-17T14:39:26Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 12]], 'date-time': '2005-01-12T00:00:00Z', 'timestamp': 1105488000000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 12]], 'date-time': '2005-01-12T00:00:00Z', 'timestamp': 1105488000000}}",2005,,2024-10-07T12:50:51Z
10.1186/1471-2458-5-6,Effectiveness and cost-effectiveness of a multidisciplinary intervention programme to prevent new falls and functional decline among elderly persons at risk: design of a replicated randomised controlled trial [ISRCTN64716113],Marike RC Hendriks; Jolanda CM van Haastregt; Joseph PM Diederiks; Silvia MAA Evers; Harry FJM Crebolder; Jacques ThM van Eijk,2005-01-14,5,1,,6,20,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Falls are common among community-dwelling elderly people and can have a considerable impact on quality of life and healthcare costs. People who have sustained a fall are at greater risk of falling again.</jats:p>
                        <jats:p>We replicated a British randomised controlled trial which demonstrated the effectiveness of a multidisciplinary intervention programme to prevent falls.</jats:p>
                        <jats:p>The objective is to describe the design of a replication study evaluating a multidisciplinary intervention programme on recurrent falls and functional decline among elderly persons at risk. The study consists of an effect evaluation, an economic evaluation and a process evaluation.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods/design</jats:title>
                        <jats:p>The programme is aimed at community-dwelling elderly people aged 65 years or over who have visited an accident and emergency department (A&amp;E department) or a general practitioners' cooperative (GP cooperative) because of a fall.</jats:p>
                        <jats:p>The design involves a two-group randomised controlled trial. Participants are followed for twelve months after baseline. The intervention programme consists of a detailed medical and occupational therapy assessment with referral to relevant services if indicated. People in the control group receive usual care.</jats:p>
                        <jats:p>The main outcome measures of the effect evaluation are number of falls and daily functioning. The economic evaluation will be performed from a societal perspective. A process evaluation will be carried out to evaluate the feasibility of the intervention programme.</jats:p>
                     </jats:sec>","{'given': 'Marike RC', 'family': 'Hendriks', 'orcid': '', 'full_name': 'Marike RC Hendriks'}; {'given': 'Jolanda CM', 'family': 'van Haastregt', 'orcid': '', 'full_name': 'Jolanda CM van Haastregt'}; {'given': 'Joseph PM', 'family': 'Diederiks', 'orcid': '', 'full_name': 'Joseph PM Diederiks'}; {'given': 'Silvia MAA', 'family': 'Evers', 'orcid': '', 'full_name': 'Silvia MAA Evers'}; {'given': 'Harry FJM', 'family': 'Crebolder', 'orcid': '', 'full_name': 'Harry FJM Crebolder'}; {'given': 'Jacques ThM', 'family': 'van Eijk', 'orcid': '', 'full_name': 'Jacques ThM van Eijk'}",2025-11-02T12:36:22.234152,2005-01-18T07:25:09Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 14]], 'date-time': '2005-01-14T00:00:00Z', 'timestamp': 1105660800000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 14]], 'date-time': '2005-01-14T00:00:00Z', 'timestamp': 1105660800000}}",2005,,2024-10-07T12:50:56Z
10.1186/1471-2458-5-7,Evaluating the evidence for models of life course socioeconomic factors and cardiovascular outcomes: a systematic review,Ricardo A Pollitt; Kathryn M Rose; Jay S Kaufman,2005-01-20,5,1,,7,378,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>A relatively consistent body of research supports an inverse graded relationship between socioeconomic status (SES) and cardiovascular disease (CVD). More recently, researchers have proposed various life course SES hypotheses, which posit that the combination, accumulation, and/or interactions of different environments and experiences throughout life can affect adult risk of CVD. Different life course designs have been utilized to examine the impact of SES throughout the life course. This systematic review describes the four most common life course hypotheses, categorizes the studies that have examined the associations between life course SES and CVD according to their life course design, discusses the strengths and weaknesses of the different designs, and summarizes the studies' findings.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>This research reviewed 49 observational studies in the biomedical literature that included socioeconomic measures at a time other than adulthood as independent variables, and assessed subclinical CHD, incident CVD morbidity and/or mortality, and/or the prevalence of traditional CVD risk factors as their outcomes. Studies were categorized into four groups based upon life course design and analytic approach. The study authors' conclusions and statistical tests were considered in summarizing study results.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>Study results suggest that low SES throughout the life course modestly impacts CVD risk factors and CVD risk. Specifically, studies reviewed provided moderate support for the role of low early-life SES and elevated levels of CVD risk factors and CVD morbidity and mortality, little support for a unique influence of social mobility on CVD, and consistent support for the detrimental impact of the accumulation of negative SES experiences/conditions across the life course on CVD risk.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>While the basic life course SES study designs have various methodologic and conceptual limitations, they provide an important approach from which to examine the influence of social factors on CVD development. Some limitations may be addressed through the analysis of study cohorts followed from childhood, the evaluation of CVD risk factors in early and middle adulthood, and the use of multiple SES measures and multiple life course analysis approaches in each life course study.</jats:p>
                     </jats:sec>","{'given': 'Ricardo A', 'family': 'Pollitt', 'orcid': '', 'full_name': 'Ricardo A Pollitt'}; {'given': 'Kathryn M', 'family': 'Rose', 'orcid': '', 'full_name': 'Kathryn M Rose'}; {'given': 'Jay S', 'family': 'Kaufman', 'orcid': '', 'full_name': 'Jay S Kaufman'}",2025-11-02T12:36:22.234189,2005-01-20T17:30:16Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 20]], 'date-time': '2005-01-20T00:00:00Z', 'timestamp': 1106179200000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 20]], 'date-time': '2005-01-20T00:00:00Z', 'timestamp': 1106179200000}}",2005,,2024-10-07T12:51:18Z
10.1186/1471-2458-5-8,Towards an understanding of barriers to condom use in rural Benin using the Health Belief Model: A cross sectional survey,Sennen H Hounton; Hélène Carabin; Neil J Henderson,2005-01-21,5,1,,8,42,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>HIV/AIDS is the most dramatic epidemic of the century that has claimed over two decade more than 3 million deaths. Sub Saharan Africa is heavily affected and accounts for nearly 70% of all cases. Despite awareness campaigns, prevention measures and more recently promotion of anti viral regimens, the prevalence of cases and deaths is still rising and the prevalence of systematic condom use remains low, especially in rural areas. This study identifies barriers to condom use based on the Health Belief Model (HBM) in Benin, West Africa.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>The study was a cross-sectional survey conducted from June to July 2002. Two hundred fifty one (251) individuals were interviewed using a structured questionnaire adapted from a standardized WHO/GAP questionnaire. A logistic regression was used to identify factors associated with condom use.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>In spite of satisfactory knowledge on HIV/AIDS transmission, participants are still at high risk of contracting the infection. Sixty three (63) percents of the interviewees reported being able to recognize infected people, and condom use during the last occasional intercourse was declared by only 36.8% of males and 47.5% of females. Based on the HBM, failure to use condom was related to its perceived lack of efficacy [OR = 9.76 (3.71–30.0)] and perceived quality [OR = 3.61 (1.31–9.91)].</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>This study identifies perceived efficacy (incomplete protective effect) and perceived utilization-related problem (any reported problem using condoms) as the main barriers to condom use. Hence, preventions strategies based on increasing perceived risk, perceived severity or adequate knowledge about HIV/AIDS may not be sufficient to induce condom use. These data will be useful in designing and improving HIV/AIDS prevention outreach programs in Sub Saharan Africa.</jats:p>
                     </jats:sec>","{'given': 'Sennen H', 'family': 'Hounton', 'orcid': '', 'full_name': 'Sennen H Hounton'}; {'given': 'Hélène', 'family': 'Carabin', 'orcid': '', 'full_name': 'Hélène Carabin'}; {'given': 'Neil J', 'family': 'Henderson', 'orcid': '', 'full_name': 'Neil J Henderson'}",2025-11-02T12:36:22.234224,2005-01-21T15:24:56Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 21]], 'date-time': '2005-01-21T00:00:00Z', 'timestamp': 1106265600000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 21]], 'date-time': '2005-01-21T00:00:00Z', 'timestamp': 1106265600000}}",2005,,2024-10-07T12:51:11Z
10.1186/1471-2458-5-9,Tissue classification for the epidemiological assessment of surgical transmission of sporadic Creutzfeldt-Jakob disease. A proposal on hypothetical risk levels,Alberto Rábano; Jesús de Pedro-Cuesta; Kåre Mølbak; Åke Siden; Miguel Calero; Henning Laursen,2005-01-24,5,1,,9,9,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Epidemiological studies on the potential role of surgery in Creutzfeldt-Jakob Disease transmission have disclosed associations with history of specific surgical interventions or reported negative results.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>Within the context of a case-control study designed to address surgical risk of sporadic Creutzfeldt-Jakob Disease in Nordic European countries (EUROSURGYCJD Project), a strategy was adopted to categorise reported surgical procedures in terms of potential risk of Creutzfeldt-Jakob Disease acquisition. We took into account elements of biological plausibility, either clinically or experimentally demonstrated, such as tissue infectivity, PrP expression content or successful route of infection.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>We propose a classification of exposed tissues and anatomic structures, drawn up on the basis of their specific putative role as entry site for prion transmission through contact with surgical instruments that are not fully decontaminated.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>This classification can serve as a reference, both in our study and in further epidemiological research, for categorisation of surgical procedures in terms of risk level of Creutzfeldt-Jakob Disease acquisition.</jats:p>
                     </jats:sec>","{'given': 'Alberto', 'family': 'Rábano', 'orcid': '', 'full_name': 'Alberto Rábano'}; {'given': 'Jesús', 'family': 'de Pedro-Cuesta', 'orcid': '', 'full_name': 'Jesús de Pedro-Cuesta'}; {'given': 'Kåre', 'family': 'Mølbak', 'orcid': '', 'full_name': 'Kåre Mølbak'}; {'given': 'Åke', 'family': 'Siden', 'orcid': '', 'full_name': 'Åke Siden'}; {'given': 'Miguel', 'family': 'Calero', 'orcid': '', 'full_name': 'Miguel Calero'}; {'given': 'Henning', 'family': 'Laursen', 'orcid': '', 'full_name': 'Henning Laursen'}",2025-11-02T12:36:22.234267,2005-01-25T09:11:28Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 24]], 'date-time': '2005-01-24T00:00:00Z', 'timestamp': 1106524800000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 24]], 'date-time': '2005-01-24T00:00:00Z', 'timestamp': 1106524800000}}",2005,,2024-10-07T12:51:30Z
10.1186/1471-2458-5-10,The importance of socio-economic context for social marketing models for improving reproductive health: Evidence from 555 years of program experience,Dominique Meekers; Stephen Rahaim,2005-01-27,5,1,,10,15,Springer Science and Business Media LLC,"<jats:title>Abstract</jats:title><jats:sec>
                        <jats:title>Background</jats:title>
                        <jats:p>Over the past two decades, social marketing programs have become an important element of the national family planning and HIV prevention strategy in several developing countries. As yet, there has not been any comprehensive empirical assessment to determine which of several social marketing models is most effective for a given socio-economic context. Such an assessment is urgently needed to inform the design of future social marketing programs, and to avoid that programs are designed using an ineffective model.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Methods</jats:title>
                        <jats:p>This study addresses this issue using a database of annual statistics about reproductive health oriented social marketing programs in over 70 countries. In total, the database covers 555 years of program experience with social marketing programs that distribute and promote the use of oral contraceptives and condoms. Specifically, our analysis assesses to what extent the model used by different reproductive health social marketing programs has varied across different socio-economic contexts. We then use random effects regression to test in which socio-economic context each of the models is most successful at increasing use of socially marketed oral contraceptives and condoms.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Results</jats:title>
                        <jats:p>The results show that there has been a tendency to design reproductive health social marketing program with a management structure that matches the local context. However, the evidence also shows that this has not always been the case. While socio-economic context clearly influences the effectiveness of some of the social marketing models, program maturity and the size of the target population appear equally important.</jats:p>
                     </jats:sec><jats:sec>
                        <jats:title>Conclusions</jats:title>
                        <jats:p>To maximize the effectiveness of future social marketing programs, it is essential that more effort is devoted to ensuring that such programs are designed using the model or approach that is most suitable for the local context.</jats:p>
                     </jats:sec>","{'given': 'Dominique', 'family': 'Meekers', 'orcid': '', 'full_name': 'Dominique Meekers'}; {'given': 'Stephen', 'family': 'Rahaim', 'orcid': '', 'full_name': 'Stephen Rahaim'}",2025-11-02T12:36:22.234301,2005-01-28T07:33:09Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 27]], 'date-time': '2005-01-27T00:00:00Z', 'timestamp': 1106784000000}}; {'url': 'http://creativecommons.org/licenses/by/2.0/', 'start': {'date-parts': [[2005, 1, 27]], 'date-time': '2005-01-27T00:00:00Z', 'timestamp': 1106784000000}}",2005,,2024-10-07T12:51:28Z
